data/BP_videos/1.MOV
Frame number,Hips height,Hips velocity loss,Left ankle height,Right ankle height,Shoulders tilt,Shoulders velocity loss,Step angle,Step duration,Takeoff angle,Torso tilt
-153,96.50,,48.74,47.94,-8.28,,,,,-8.28
-152,97.14,,49.94,52.25,-1.68,,,,,-10.50
-151,99.04,,42.40,50.38,-4.54,,,,,-3.53
-150,102.29,,63.48,63.48,-14.77,,,,,-12.86
-149,100.73,,62.58,62.58,-16.43,,,,,-22.54
-148,100.09,,59.37,59.37,-13.20,,,,,-16.49
-147,103.26,,65.60,54.50,-14.64,,,,,-12.00
-146,106.25,,68.34,55.38,-9.14,,,,,-6.49
-145,104.29,,64.52,63.67,-12.14,,,,,-12.14
-144,116.67,,90.20,67.51,-2.17,,,,,-14.51
-143,120.12,,72.89,72.89,38.37,,,,,30.24
-142,,,,,,,,,,
-141,120.09,,82.25,97.14,10.54,,,,,8.69
-140,104.56,,56.32,81.37,-9.76,,,,,-13.09
-139,106.27,,50.13,80.97,-4.23,,,,,-3.22
-138,102.30,,46.30,54.30,-7.95,,,,,-13.86
-137,103.85,,41.78,49.47,-0.42,,,,,0.61
-136,103.69,,39.67,39.67,-1.30,,,,,-2.58
-135,100.46,,41.61,49.33,-7.06,,,,,-5.55
-134,98.45,,44.12,51.73,-6.08,,,,,-6.08
-133,92.95,,38.02,54.35,1.39,,,,,-9.35
-132,98.87,,34.80,60.52,-4.01,,,,,-4.01
-131,94.54,,34.51,61.34,4.01,,,,,-0.16
-130,93.44,,36.97,61.91,-9.41,,,,,-8.19
-129,101.95,,43.85,63.41,-12.55,,,,,-9.88
-128,102.85,,36.53,56.61,1.75,,,,,-11.83
-127,98.36,,42.73,51.13,-10.46,,,,,-10.46
-126,104.18,,35.17,54.48,-6.98,,,,,-6.98
-125,100.42,,55.28,50.63,-1.33,,,,,-2.74
-124,99.10,,58.66,53.91,-8.16,,,,,-1.35
-123,100.33,,56.92,46.45,-10.71,,,,,-8.97
-122,101.18,,66.15,50.21,-7.21,,,,,-15.57
-121,101.71,,78.37,51.35,-4.98,,,,,-10.99
-120,103.51,,83.27,45.53,-5.17,,,,,-9.84
-119,100.66,,79.89,40.57,-0.43,,,,,-4.55
-118,92.77,,70.33,33.79,-9.23,,,,,-10.96
-117,95.31,,55.71,29.57,-5.73,,,,,-4.29
-116,91.63,,56.14,26.27,-9.91,,,,,-9.91
-115,87.56,,56.91,26.25,-2.68,,,,,-5.96
-114,89.74,,31.90,30.85,-8.92,,,,,-7.47
-113,87.80,,32.89,25.52,-7.24,,,,,-7.24
-112,88.18,,26.90,66.72,-12.56,,,,,-13.04
-111,92.21,,26.04,33.63,-18.08,,,,,-17.04
-110,91.94,,28.14,37.78,-13.22,,,,,-13.22
-109,93.70,,26.91,39.35,-14.83,,,,,-19.01
-108,93.91,,43.41,34.89,-12.93,,,,,-12.93
-107,93.36,,45.16,20.31,-14.39,,,,,-12.26
-106,90.78,,33.16,32.08,-8.96,,,,,-16.22
-105,91.64,,29.08,44.10,-4.52,,,,,-9.62
-104,90.13,,29.14,45.89,-6.88,,,,,-13.42
-103,90.09,,25.28,69.91,-14.11,,,,,-7.58
-102,89.79,,28.68,56.84,-3.26,,,,,-2.42
-101,89.02,,20.47,71.65,-9.77,,,,,-12.95
-100,88.74,,14.30,68.81,-9.65,,,,,-12.94
-99,91.44,,16.31,73.92,-4.31,,,,,-2.86
-98,87.66,,8.36,16.15,-2.54,,,,,0.52
-97,86.75,,9.16,43.49,-5.80,,,,,-9.03
-96,85.72,,7.07,36.16,-8.37,,,,,-10.12
-95,79.63,,5.97,40.25,-9.67,,,,,-8.13
-94,85.38,,13.23,49.24,-12.95,,,,,-14.99
-93,89.64,,12.48,41.95,-8.77,,,,,-7.20
-92,88.36,,21.17,33.91,-3.21,,,,,-2.35
-91,79.89,,12.38,25.66,-3.30,,,,,-2.68
-90,86.26,,30.86,35.53,-1.87,,,,,-4.85
-89,89.33,,32.02,22.67,-2.03,,,,,-5.16
-88,90.52,,33.93,17.86,-11.50,,,,,-5.44
-87,91.91,,49.21,20.50,-6.74,,,,,-9.42
-86,91.91,,54.53,17.34,-5.87,,,,,-5.87
-85,96.52,,64.47,15.24,-11.42,,,,,-13.55
-84,93.39,,68.46,9.71,-10.90,,,,,-13.02
-83,91.00,,72.60,4.07,-2.93,,,,,-0.44
-82,92.71,,76.62,12.02,-9.98,,,,,-8.65
-81,92.23,,76.68,3.87,-4.06,,,,,-8.82
-80,93.26,,56.75,6.99,-1.60,,,,,-4.62
-79,90.70,,0.67,8.47,-8.17,,,,,-12.93
-78,94.69,,63.89,56.35,-10.26,,,,,-8.47
-77,94.67,,57.23,15.98,-10.15,,,,,-10.93
-76,88.42,,42.81,11.49,-10.11,,,,,-10.35
-75,92.85,,32.80,15.03,-6.20,,,,,-6.96
-74,94.73,,25.22,16.55,-10.44,,,,,-12.60
-73,92.19,,23.70,22.48,-5.54,,,,,-4.65
-72,95.71,,17.50,35.39,-9.06,,,,,-11.21
-71,91.60,,12.12,40.93,-11.07,,,,,-13.22
-70,94.76,,7.27,50.55,-10.44,,,,,-11.21
-69,92.97,,0.98,54.88,-7.10,,,,,-8.49
-68,94.64,,66.17,58.36,-3.90,,,,,-6.63
-67,95.66,,-0.12,37.65,-9.32,,,,,-8.31
-66,98.30,,-6.00,-2.34,-11.29,,,,,-9.57
-65,90.31,,-14.35,35.41,-5.00,,,,,-2.63
-64,86.68,,-15.13,44.78,-7.95,,,,,-8.40
-63,89.55,,-13.12,47.42,-11.66,,,,,-11.45
-62,88.10,,-10.24,49.39,-10.44,,,,,-12.56
-61,91.27,,-8.93,36.65,-7.95,,,,,-12.56
-60,86.32,,-2.70,21.02,-9.00,,,,,-10.58
-59,84.00,,1.15,16.10,-8.16,,,,,-9.95
-58,84.20,,8.15,11.75,-3.91,,,,,-6.82
-57,88.78,,17.64,4.49,-5.28,,,,,-5.28
-56,84.60,,28.92,0.85,-5.03,,,,,-7.84
-55,85.01,,37.28,1.02,-4.37,,,,,-6.13
-54,86.33,,46.12,-6.96,-4.90,,,,,-7.70
-53,82.30,,52.55,-20.66,-8.27,,,,,-8.82
-52,83.97,,56.22,-20.02,-5.45,,,,,-3.72
-51,78.09,,54.71,-35.85,-5.45,,,,,-7.24
-50,80.44,,52.29,-34.60,-6.58,,,,,-9.99
-49,77.34,,53.93,-36.57,-3.51,,,,,-6.43
-48,74.52,,44.36,-43.37,-7.37,,,,,-9.73
-47,77.11,,25.50,-32.72,-6.06,,,,,-5.73
-46,71.15,,13.88,-34.69,-11.16,,,,,-8.07
-45,75.92,,7.06,-29.25,-13.75,,,,,-15.90
-44,75.59,,-1.26,-21.83,-9.48,,,,,-9.75
-43,75.39,,-19.37,-27.08,-9.56,,,,,-9.56
-42,73.47,,-23.89,-10.38,-7.46,,,,,-10.44
-41,74.47,,-33.09,-7.62,-8.00,,,,,-8.00
-40,79.01,,-33.01,9.11,-12.15,,,,,-9.33
-39,77.43,,-47.55,24.66,-11.94,,,,,-8.85
-38,76.29,,-52.24,25.73,-5.04,,,,,-4.34
-37,69.88,,-62.07,33.09,-8.56,,,,,-9.07
-36,71.21,,-56.92,-64.75,-3.38,,,,,-7.99
-35,66.97,,-61.06,-61.06,-4.28,,,,,-3.04
-34,71.92,,-55.09,-6.03,-0.63,,,,,-2.68
-33,63.52,,-63.28,9.95,4.92,,,,,-3.41
-32,64.64,,-55.92,5.38,4.52,,,,,-1.77
-31,65.35,,-59.13,2.65,4.81,,,,,-2.31
-30,66.12,,-47.52,-11.95,9.31,,,,,6.82
-29,65.80,,-48.76,-25.86,6.42,,,,,6.42
-28,67.15,,-34.84,-32.72,11.10,,,,,6.00
-27,61.89,,-24.55,-44.64,10.99,,,,,8.00
-26,68.06,,-10.13,-37.27,8.67,,,,,3.61
-25,66.54,,-1.72,-48.01,5.32,,,,,2.84
-24,59.45,,6.10,-54.44,5.89,,,,,3.50
-23,62.36,,3.42,-61.48,7.47,,,,,4.71
-22,56.52,,6.96,-75.59,6.85,,,,,4.25
-21,51.15,,-6.45,-82.95,4.83,,,,,1.67
-20,48.23,,-7.23,-87.62,3.27,,,,,4.65
-19,48.52,,-19.80,-81.70,0.09,,,,,1.73
-18,45.30,,-26.82,-84.60,-0.54,,,,,-4.32
-17,46.15,,-38.73,-73.56,-0.86,,,,,-4.62
-16,49.34,,-58.94,-67.57,0.93,,,,,-0.89
-15,50.56,,-66.59,-70.57,1.80,,,,,-2.59
-14,51.84,,-72.38,-61.52,1.80,,,,,-0.39
-13,51.34,,-72.62,-54.62,6.57,,,,,4.01
-12,56.72,,-74.90,-41.38,6.83,,,,,4.03
-11,95.54,,8.02,23.99,65.73,,,,,72.79
-10,93.41,,5.44,21.49,-0.20,,,,,-0.20
-9,88.00,,0.53,16.44,-0.20,,,,,-0.20
-8,89.04,,1.08,17.08,-4.21,,,,,-3.71
-7,87.60,,-0.35,15.65,-0.20,,,,,-3.77
-6,90.63,,11.27,19.19,-0.20,,,,,-3.77
-5,71.10,,27.77,19.83,-8.79,,,,,16.85
-4,56.83,,-4.25,2.40,5.65,,,,,6.04
-3,58.63,,,-5.83,8.47,,,,,5.51
-2,85.40,,-66.16,-0.90,-59.78,,,,,48.21
-1,101.82,,39.97,36.95,1.85,,,,,-5.40
0,82.49,,28.22,0.00,-59.36,,,,,-59.36
1,85.09,,34.43,6.02,-0.59,,,,,-3.95
2,89.86,,10.88,7.57,1.45,,,,,-1.17
3,94.72,,8.56,12.76,-0.07,,,,,-2.38
4,90.05,,4.88,17.20,-2.59,,,,,-4.47
5,97.36,,9.48,9.03,-6.27,,,,,-4.58
6,90.49,,5.41,5.90,-2.02,,,,,-0.40
7,92.03,,9.01,9.49,-1.40,,,,,-0.40
8,95.55,,12.49,13.04,-2.09,,,,,-0.46
9,90.31,,34.52,1.76,-7.31,,,,,-8.20
10,102.13,,37.21,4.71,63.70,,,,,-4.58
11,104.10,,36.88,37.30,-3.69,,,,,-7.96
12,101.99,,39.29,38.67,-7.17,,,,,-1.51
13,109.56,,39.17,39.79,1.51,,,,,1.51
14,104.96,,42.47,41.85,4.83,,,,,-1.51
15,102.98,,31.33,36.94,1.51,,,,,-5.62
16,102.92,,35.89,35.26,-1.51,,,,,-1.51
17,102.08,,29.90,30.53,-5.62,,,,,-9.80
18,100.15,,38.14,32.47,5.62,,,,,5.62
19,103.55,,40.64,38.30,0.72,,,,,5.69
20,102.99,,32.04,31.42,-1.51,,,,,-1.51
21,101.17,,37.61,30.33,1.51,,,,,-4.27
22,96.25,,32.58,33.45,2.11,,,,,-2.66
23,108.59,,41.86,34.65,1.47,,,,,-4.87
24,196.50,,,,34.05,,,,,34.05
25,105.68,,,,0.59,,,,,-1.76
26,104.99,,,,-3.54,,,,,0.17
27,102.91,,,,-2.04,,,,,-2.04
28,98.38,,,196.32,-2.00,,,,,3.60
29,96.06,,,,-2.00,,,,,-2.36
30,99.00,,,,-2.00,,,,,-2.36
31,106.12,,,,-8.57,,,,,-1.76
32,105.31,,,,0.89,,,,,-1.48
33,108.31,,,,-8.34,,,,,-1.48
34,107.39,,,,-8.34,,,,,-1.48
35,105.33,,,,0.89,,,,,-1.48
36,105.70,,,,-8.80,,,,,-2.04
37,219.44,,,170.76,21.90,,,,,26.01
38,217.44,,168.60,168.60,13.37,,,,,13.37
39,219.84,,166.61,168.02,8.81,,,,,10.18
40,226.08,,,,6.01,,,,,6.50
41,232.53,,169.39,,2.65,,,,,3.32
42,233.23,,163.93,,1.39,,,,,-1.76
43,240.61,,162.59,162.59,-0.63,,,,,-3.81
44,245.53,,,163.69,-0.34,,,,,-4.55
45,246.21,,,161.63,-3.54,,,,,-6.38
46,256.46,,,176.63,-7.89,,,,,-10.99
47,257.35,,,,-14.83,,,,,-13.07
48,262.96,,,370.69,-17.60,,,,,-15.78
49,266.90,,177.28,,-19.79,,,,,-20.90
50,274.27,,190.16,,-21.76,,,,,-21.76
51,281.05,,189.51,,-24.07,,,,,-26.00
52,280.06,,195.59,195.59,-25.50,,,,,-25.50
53,292.94,,208.40,,-30.03,,,,,-30.03
54,306.82,,,,-32.17,,,,,-38.02
55,313.51,,,,-37.29,,,,,-37.48
56,323.02,,,,-37.47,,,,,-38.05
57,332.33,,,,-42.52,,,,,-47.06
58,337.73,,,351.05,-49.39,,,,,-49.39
59,347.06,,,,-44.69,,,,,-49.73
60,355.21,,,,-55.33,,,,,-55.33
61,358.97,,,,-55.14,,,,,-58.05
62,371.46,,,,-58.13,,,,,-63.79
63,375.99,,,,-59.07,,,,,-59.51
64,369.95,,,,-52.58,,,,,-52.58
65,373.87,,,,-61.69,,,,,-61.69
66,383.33,,,,-54.95,,,,,-57.26
67,396.84,,,,-62.69,,,,,-64.62
68,398.37,,,,-62.95,,,,,-67.24
69,402.28,,,,-64.06,,,,,-64.06
70,415.61,,,,-72.75,,,,,-70.30
71,421.77,,341.72,,-75.14,,,,,-72.11
72,425.68,,349.78,435.49,-73.26,,,,,-72.58
73,436.75,,,,-86.10,,,,,-77.47
74,439.45,,,,-77.26,,,,,-79.07
75,443.81,,,452.76,-80.69,,,,,-80.69
76,445.56,,,,-77.47,,,,,-77.47
77,449.17,,,463.52,-80.69,,,,,-81.94
78,459.47,,,,-84.14,,,,,-87.69
79,459.78,,,474.12,-82.95,,,,,-84.06
80,462.42,,,,-84.14,,,,,-85.98
81,465.79,,,480.14,-85.25,,,,,-84.06
82,464.24,,,506.17,-86.90,,,,,85.89
83,465.33,,,484.34,-85.52,,,,,-84.32
84,473.66,,,507.18,89.38,,,,,88.35
85,475.36,,,,89.06,,,,,88.03
86,457.21,,,,-79.69,,,,,-83.30
87,469.28,,422.52,422.52,87.60,,,,,-88.16
88,474.06,,,,86.20,,,,,83.47
89,471.92,,,,89.38,,,,,88.35
90,472.82,,,,88.76,,,,,83.94
91,466.69,,,,82.37,,,,,87.13
92,467.52,,,,80.27,,,,,83.94
93,461.53,,,,82.37,,,,,86.00
94,466.27,,482.75,,76.23,,,,,81.28
95,457.17,,,,88.31,,,,,84.95
96,462.68,,,,72.73,,,,,79.07
97,458.11,,,,75.34,,,,,79.07
98,459.34,,,,71.80,,,,,76.74
99,456.95,,473.42,,77.46,,,,,81.28
100,451.26,,,,76.47,,,,,79.07
101,449.57,,,390.64,72.52,,,,,76.49
102,443.82,,464.76,464.76,77.51,,,,,81.32
103,431.55,,402.08,441.71,77.95,,,,,82.37
104,434.85,,439.58,428.48,66.55,,,,,68.45
105,425.58,,415.97,415.97,70.94,,,,,72.73
106,400.41,,392.70,373.50,-89.26,,,,,82.19
107,404.57,,374.30,367.19,79.05,,,,,82.25
108,396.64,,355.85,356.96,79.58,,,,,83.08
109,391.30,,349.43,344.88,86.06,,,,,85.88
110,388.19,,338.65,338.65,37.24,,,,,48.69
111,375.96,,315.21,315.21,86.60,,,,,-88.51
112,366.28,,302.70,302.70,-80.29,,,,,-86.53
113,304.51,,,,-53.97,,,,,-55.26
114,349.22,,265.57,268.40,-82.14,,,,,-80.25
115,335.94,,,,,,,,,
116,,,,,,,,,,
117,,,,,,,,,,
118,293.55,,,,-11.72,,,,,-25.76
119,292.84,,170.59,175.50,-57.70,,,,,-59.93
120,283.34,,168.79,168.79,-58.04,,,,,-58.85
121,271.04,,149.46,149.46,-47.19,,,,,-56.22
122,248.57,,210.27,212.10,-45.97,,,,,-52.64
123,239.63,,113.24,,-51.48,,,,,-52.64
124,227.96,,112.11,,-50.15,,,,,-52.64
125,218.15,,,,-43.58,,,,,-49.19
126,202.92,,,,-36.75,,,,,-43.58
127,187.37,,,,-37.06,,,,,-47.93
128,171.15,,,,-34.12,,,,,-40.98
129,,,,,,,,,,
130,,,,,,,,,,
131,,,,,,,,,,
132,,,,,,,,,,
133,,,,,,,,,,
134,,,,,,,,,,
135,,,,,,,,,,
136,,,,,,,,,,
137,,,,,,,,,,
138,,,,,,,,,,
139,,,,,,,,,,
140,,,,,,,,,,
141,,,,,,,,,,
142,,,,,,,,,,
143,,,,,,,,,,
144,,,,,,,,,,
145,,,,,,,,,,
146,,,,,,,,,,
147,,,,,,,,,,
148,,,,,,,,,,
149,,,,,,,,,,
150,,,,,,,,,,
151,,,,,,,,,,
152,,,,,,,,,,
153,,,,,,,,,,
154,,,,,,,,,,
155,,,,,,,,,,
156,,,,,,,,,,
157,,,,,,,,,,
158,,,,,,,,,,
