data/BP_videos/5.MOV
Frame number,Hips height,Hips velocity loss,Left ankle height,Right ankle height,Shoulders tilt,Shoulders velocity loss,Step angle,Step duration,Takeoff angle,Torso tilt
-52,170.51,,108.22,65.54,3.54,,,,,0.36
-51,171.46,,106.18,52.61,-2.14,,,,,-1.74
-50,164.42,,104.70,46.13,1.31,,,,,-1.04
-49,158.71,,109.21,40.22,-6.01,,,,,-7.85
-48,161.21,,106.60,46.19,-8.53,,,,,-6.89
-47,157.53,,101.39,37.34,-12.61,,,,,-10.88
-46,154.28,,102.73,42.37,-11.12,,,,,-10.10
-45,150.40,,95.69,34.54,-8.51,,,,,-12.30
-44,150.09,,96.73,43.24,-7.93,,,,,-6.70
-43,156.47,,92.73,51.79,-8.79,,,,,-7.99
-42,154.00,,86.76,43.83,-5.81,,,,,-4.58
-41,157.61,,81.70,48.82,-7.94,,,,,-6.73
-40,157.64,,82.58,60.32,-8.88,,,,,-8.30
-39,155.02,,73.28,62.48,-7.30,,,,,-9.45
-38,153.65,,65.63,77.15,-6.43,,,,,-7.93
-37,152.48,,53.69,84.22,-7.16,,,,,-6.17
-36,152.18,,51.90,93.11,-5.45,,,,,-4.69
-35,153.58,,48.90,102.01,-3.25,,,,,-7.52
-34,150.94,,36.95,98.31,-4.11,,,,,-5.59
-33,151.45,,27.20,27.20,-3.43,,,,,-2.85
-32,146.79,,19.40,20.17,-2.90,,,,,-4.66
-31,153.27,,23.48,79.62,-4.05,,,,,-5.87
-30,150.45,,21.39,104.13,-0.30,,,,,0.33
-29,147.38,,21.78,95.51,-0.74,,,,,-0.17
-28,142.39,,17.43,79.50,-0.32,,,,,-0.02
-27,143.64,,28.64,75.22,-3.60,,,,,-5.37
-26,149.33,,32.74,74.32,2.62,,,,,0.40
-25,149.11,,36.80,70.79,-0.89,,,,,-3.01
-24,148.03,,36.65,59.57,2.79,,,,,2.24
-23,153.26,,47.32,53.24,-3.82,,,,,-0.34
-22,146.99,,46.69,46.71,-2.52,,,,,-2.01
-21,144.25,,50.73,36.07,1.09,,,,,1.35
-20,141.37,,59.76,22.65,-1.46,,,,,-1.20
-19,144.77,,69.59,21.33,-1.88,,,,,-3.97
-18,142.63,,65.11,14.83,-4.96,,,,,-7.28
-17,134.64,,62.09,8.59,-0.52,,,,,-2.71
-16,135.14,,63.92,9.29,-4.15,,,,,-3.90
-15,130.73,,55.68,8.26,-5.48,,,,,-5.15
-14,130.49,,48.09,6.86,-5.22,,,,,-6.95
-13,128.16,,41.36,9.13,-4.61,,,,,-4.18
-12,130.99,,36.44,21.49,-3.16,,,,,-7.68
-11,129.96,,28.82,16.59,-2.95,,,,,-2.52
-10,193.53,,26.27,122.97,-3.64,,,,,-2.96
-9,196.12,,124.79,125.10,62.91,,,,,-8.28
-8,193.99,,122.29,122.61,59.52,,,,,-8.34
-7,196.78,,116.71,117.03,56.13,,,,,-3.64
-6,197.62,,126.83,127.13,46.12,,,,,74.43
-5,195.51,,124.32,124.78,41.73,,,,,-8.34
-4,196.48,,125.31,117.73,36.66,,,,,1.12
-3,127.91,,127.28,118.97,-3.97,,,,,-6.28
-2,127.37,,-2.33,4.96,-5.62,,,,,-3.87
-1,132.44,,5.09,5.09,-5.54,,,,,-6.26
0,130.19,,0.00,74.30,-4.42,,,,,-1.54
1,188.18,,10.58,124.78,3.43,,,,,3.43
2,198.36,,127.28,120.04,-9.03,,,,,-7.19
3,196.58,,124.20,117.35,-7.25,,,,,-5.40
4,192.32,,122.71,117.15,-1.84,,,,,-0.28
5,188.53,,116.18,117.13,-1.31,,,,,-4.65
6,194.65,,122.39,115.02,-3.42,,,,,-7.15
7,189.78,,117.40,118.52,-6.26,,,,,-5.41
8,196.89,,120.77,123.13,-3.04,,,,,-2.02
9,193.52,,120.41,105.17,-0.16,,,,,-4.40
10,196.22,,125.47,117.97,-4.41,,,,,-3.47
11,192.05,,119.96,112.49,-3.75,,,,,-2.81
12,193.33,,121.47,115.65,-2.86,,,,,-2.01
13,191.60,,120.63,122.71,-5.23,,,,,-8.96
14,191.65,,120.90,122.09,-5.92,,,,,-0.38
15,187.22,,115.50,116.90,-5.23,,,,,-3.05
16,191.50,,117.61,117.87,0.63,,,,,0.63
17,191.69,,119.66,111.83,-5.08,,,,,-4.13
18,192.71,,112.67,112.84,-5.02,,,,,-4.09
19,189.66,,117.67,117.84,-5.02,,,,,-8.74
20,193.99,,115.50,115.68,0.63,,,,,0.63
21,186.30,,115.75,115.92,-8.83,,,,,-7.50
22,,,,,,,,,,
23,,,,,,,,,,
24,,,,101.96,,,,,,
25,,,,,,,,,,
26,,,,,,,,,,
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
34,,,,,,,,,,
35,,,,,,,,,,
36,,,,,,,,,,
37,,,,,,,,,,
38,,,,,,,,,,
39,,,,,,,,,,
40,,,,,,,,,,
41,,,,,,,,,,
42,,,,,,,,,,
43,,,,,,,,,,
44,,,,,,,,,,
45,,,,,,,,,,
46,,,,,,,,,,
47,,,,,,,,,,
48,,,,,,,,,,
49,,,,,,,,,,
50,,,,,,,,,,
51,,,,,,,,,,
52,,,,,,,,,,
53,,,,,,,,,,
54,,,,,,,,,,
55,,,,,,,,,,
56,,,,,,,,,,
57,,,169.46,169.46,,,,,,
58,,,178.30,178.30,,,,,,
59,,,185.19,185.19,,,,,,
60,,,190.45,190.45,,,,,,
61,,,195.68,203.61,,,,,,
62,,,196.21,204.14,,,,,,
63,,,201.32,201.32,,,,,,
64,,,205.94,206.02,,,,,,
65,203.85,,211.10,213.87,,,,,,
66,279.86,,,,-55.68,,,,,-55.68
67,287.87,,219.02,212.80,-55.91,,,,,-59.27
68,286.31,,,245.14,-58.72,,,,,-58.72
69,293.54,,220.49,220.49,-59.06,,,,,-61.48
70,295.29,,219.66,224.78,-65.19,,,,,-67.79
71,287.22,,217.62,220.56,-62.33,,,,,-62.60
72,287.04,,216.61,216.61,-56.77,,,,,-65.47
73,293.57,,216.33,230.38,-63.02,,,,,-68.53
74,291.14,,211.42,231.64,-62.91,,,,,-72.41
75,288.84,,204.61,239.50,-63.88,,,,,-69.64
76,289.28,,203.21,208.68,-63.72,,,,,-69.73
77,289.10,,242.59,242.59,-62.56,,,,,-69.11
78,288.01,,250.35,250.35,-65.38,,,,,-76.69
79,289.05,,246.93,252.68,-85.59,,,,,-83.67
80,280.10,,252.42,259.99,-59.49,,,,,-66.33
81,268.07,,257.03,257.03,-51.88,,,,,-61.47
82,250.17,,249.51,171.88,-73.74,,,,,-71.81
83,263.05,,256.62,184.50,-60.49,,,,,-71.36
84,250.76,,263.46,255.84,-70.09,,,,,-70.28
85,249.28,,254.66,255.72,-82.22,,,,,-72.52
86,239.30,,251.43,251.43,-61.52,,,,,-72.94
87,215.29,,240.64,169.55,-73.02,,,,,-70.07
88,225.48,,255.70,183.08,-43.97,,,,,-66.28
89,210.41,,246.49,246.49,-48.52,,,,,-48.52
90,192.42,,239.56,175.68,,,,,,
91,192.52,,237.36,176.40,-81.18,,,,,23.48
92,178.51,,,229.12,73.35,,,,,81.48
93,176.66,,,72.64,77.11,,,,,75.87
94,,,,,,,,,,
95,143.74,,210.12,,-68.84,,,,,-64.56
96,149.03,,205.70,153.90,-64.41,,,,,-61.94
97,,,,,,,,,,
98,117.08,,192.16,149.63,-88.85,,,,,-62.45
99,,,,,,,,,,
100,113.37,,,,,,,,,
101,,,,,,,,,,
102,175.64,,,,,,,,,
103,183.15,,,,,,,,,
104,181.28,,,,-89.66,,,,,-89.45
105,,,,176.04,,,,,,
106,,,,,,,,,,
107,46.43,,,,,,,,,
108,,,,,,,,,,
109,,,,,,,,,,
110,110.87,,,,,,,,,
111,,,,,,,,,,
112,,,,,,,,,,
113,,,,,,,,,,
114,,,,,,,,,,
115,,,,,,,,,,
116,,,,,,,,,,
117,,,,,,,,,,
118,,,,,,,,,,
119,,,,,,,,,,
120,,,,,,,,,,
121,,,,,,,,,,
122,,,,,,,,,,
123,,,,,,,,,,
124,,,,,,,,,,
125,,,,,,,,,,
126,,,,,,,,,,
127,,,,,,,,,,
128,,,,,,,,,,
129,,,,,,,,,,
130,,,,,,,,,,
131,,,,,,,,,,
132,,,,,,,,,,
133,,,,,,,,,,
134,,,,,,,,,,
135,,,,,,,,,,
136,,,,,,,,,,
137,,,,,,,,,,
138,,,,,,,,,,
139,179.45,,,168.85,-86.08,,,,,-79.74
140,,,,,,,,,,
