data/BP_videos/5.MOV
Frame number,Hips height,Hips velocity loss,Left ankle height,Right ankle height,Shoulders tilt,Shoulders velocity loss,Step angle,Step duration,Takeoff angle,Torso tilt
12,138.20,,44.68,68.06,-5.71,,,,,-5.71
13,139.27,,,92.35,-4.77,,,,,-5.18
14,196.73,,125.33,134.74,-3.33,,,,,-47.00
15,196.71,,126.68,122.54,-3.41,,,,,-51.95
16,201.60,,130.96,124.32,-7.12,,,,,-5.27
17,194.55,,122.73,125.01,-6.80,,,,,-9.96
18,196.44,,124.60,125.73,-6.21,,,,,-5.37
19,199.61,,130.99,125.50,-2.88,,,,,-1.87
20,196.23,,124.32,125.64,-5.43,,,,,-4.59
21,196.40,,122.91,117.11,-3.67,,,,,-1.83
22,196.87,,125.84,127.18,-5.41,,,,,-4.57
23,192.30,,120.12,109.35,-3.29,,,,,-7.96
24,198.38,,127.28,128.45,-1.00,,,,,-5.29
25,194.60,,122.42,120.56,-3.68,,,,,-7.94
26,196.26,,123.98,126.14,-6.11,,,,,-0.57
27,204.93,,125.46,126.91,-1.07,,,,,-70.97
28,198.41,,126.77,127.93,-1.00,,,,,-5.27
29,197.25,,125.74,126.63,-8.21,,,,,-7.36
30,196.03,,123.63,116.83,-6.08,,,,,-5.24
31,200.70,,71.12,121.54,-2.95,,,,,-1.11
32,202.02,,130.08,123.94,-1.54,,,,,-5.30
33,202.99,,73.17,162.27,2.17,,,,,-55.09
34,203.54,,72.94,165.01,-0.48,,,,,-0.93
35,202.96,,67.59,167.48,2.57,,,,,-55.73
36,185.46,,163.79,163.79,14.48,,,,,26.25
37,201.20,,70.08,171.56,23.87,,,,,23.87
38,205.96,,87.76,173.49,26.97,,,,,26.97
39,205.53,,173.12,173.12,28.52,,,,,27.14
40,205.15,,177.36,177.36,25.84,,,,,25.95
41,210.03,,182.67,85.47,30.63,,,,,30.63
42,211.02,,91.13,183.05,30.84,,,,,29.27
43,208.05,,184.92,184.92,29.88,,,,,29.88
44,213.27,,191.92,92.69,28.85,,,,,28.85
45,210.61,,184.32,94.40,27.85,,,,,30.76
46,214.26,,191.15,191.15,31.19,,,,,31.06
47,213.42,,191.47,191.47,29.11,,,,,25.93
48,218.29,,194.32,98.46,29.09,,,,,30.24
49,218.19,,197.15,100.65,25.65,,,,,25.79
50,219.82,,200.33,200.33,24.04,,,,,23.60
51,221.30,,197.35,197.35,23.51,,,,,25.63
52,217.98,,194.99,194.99,25.37,,,,,25.37
53,223.03,,201.89,101.91,23.21,,,,,25.33
54,224.11,,201.10,201.10,21.60,,,,,21.28
55,227.51,,202.70,202.70,21.07,,,,,21.07
56,226.10,,106.82,202.09,18.00,,,,,18.90
57,231.64,,211.32,203.62,12.23,,,,,16.17
58,236.54,,206.63,207.56,11.73,,,,,8.82
59,237.39,,207.50,207.50,10.99,,,,,10.99
60,243.60,,204.56,124.31,7.20,,,,,7.20
61,246.72,,131.26,205.34,6.30,,,,,9.37
62,249.93,,134.43,205.43,2.68,,,,,2.33
63,247.71,,132.92,201.57,-0.41,,,,,-3.11
64,254.49,,150.02,205.95,-0.72,,,,,-3.98
65,255.57,,152.71,200.70,-6.86,,,,,-6.09
66,255.79,,164.84,206.27,-10.49,,,,,-13.09
67,262.63,,173.85,205.32,-15.50,,,,,-14.92
68,268.06,,184.95,205.68,-13.20,,,,,-14.10
69,275.12,,191.74,206.11,-20.01,,,,,-20.59
70,271.70,,190.20,209.27,-23.32,,,,,-23.32
71,279.55,,209.99,216.10,-23.04,,,,,-27.08
72,283.74,,210.73,213.51,-31.34,,,,,-32.95
73,295.84,,224.73,225.81,-34.40,,,,,-34.40
74,291.96,,223.33,220.94,-37.12,,,,,-39.71
75,299.23,,233.01,230.71,-41.80,,,,,-41.80
76,305.84,,239.06,233.09,-43.91,,,,,-41.57
77,312.51,,246.71,240.24,-43.09,,,,,-49.21
78,316.33,,244.06,249.68,-50.66,,,,,-50.66
79,316.39,,242.77,244.25,-53.99,,,,,-58.23
80,318.72,,248.67,249.75,-57.70,,,,,-60.41
81,325.57,,260.31,254.00,-62.95,,,,,-62.95
82,325.76,,253.56,253.56,-63.33,,,,,-63.33
83,325.57,,251.31,260.59,-62.92,,,,,-65.29
84,327.66,,253.53,264.10,-63.97,,,,,-66.31
85,326.29,,247.69,262.31,-63.10,,,,,-67.45
86,337.72,,247.18,268.53,-70.43,,,,,-79.40
87,329.06,,250.63,,-63.20,,,,,-68.93
88,331.02,,246.56,278.93,-64.42,,,,,-70.43
89,329.74,,241.79,280.88,-65.83,,,,,-71.23
90,330.36,,240.16,240.16,-68.90,,,,,-75.38
91,323.99,,289.65,289.65,-74.67,,,,,-78.03
92,325.23,,234.82,290.59,-68.69,,,,,-77.79
93,318.09,,293.51,293.51,-60.57,,,,,-75.83
94,306.77,,295.11,295.11,-55.75,,,,,-66.99
95,301.11,,299.35,233.05,-50.15,,,,,-62.42
96,298.87,,300.99,233.32,-50.20,,,,,-62.97
97,290.56,,301.35,293.78,-73.02,,,,,-69.06
98,275.46,,295.08,295.08,-55.17,,,,,-57.90
99,287.51,,300.46,295.25,-86.39,,,,,-83.02
100,278.22,,298.92,298.92,-38.70,,,,,-79.54
101,266.06,,287.65,224.60,,,,,,
102,248.80,,,,,,,,,
103,245.03,,,212.13,8.57,,,,,-36.43
104,235.38,,284.56,276.68,80.13,,,,,-73.30
105,234.35,,232.13,,35.13,,,,,-73.30
106,226.80,,,,82.21,,,,,78.11
107,206.66,,264.51,,,,,,,
108,,,262.14,,,,,,,
109,,,255.72,,,,,,,
110,,,,,,,,,,
111,145.03,,234.08,192.66,,,,,,
112,133.82,,224.72,191.24,,,,,,
113,,,229.75,185.02,,,,,,
114,129.42,,221.32,187.91,,,,,,
115,136.17,,222.55,183.60,,,,,,
116,156.46,,217.39,185.12,,,,,,
117,222.27,,220.67,176.20,,,,,,
118,,,218.52,179.84,,,,,,
119,229.91,,,,,,,,,
120,,,175.41,175.41,,,,,,
121,,,,180.59,,,,,,
122,,,,,,,,,,
123,,,,,,,,,,
124,,,,,,,,,,
125,,,,,,,,,,
126,,,,190.35,,,,,,
127,131.25,,,,,,,,,
128,,,,,,,,,,
129,,,,,,,,,,
130,,,,,,,,,,
131,,,,,,,,,,
132,,,,,,,,,,
133,,,,,,,,,,
134,,,,,,,,,,
135,,,,,,,,,,
136,,,,,,,,,,
137,221.37,,,,,,,,,
138,,,,,,,,,,
139,,,,,,,,,,
140,,,,,,,,,,
141,136.64,,,,,,,,,
142,,,,,,,,,,
143,,,,,,,,,,
144,,,,,,,,,,
145,,,,,,,,,,
146,,,,,,,,,,
147,,,,,,,,,,
148,,,,,,,,,,
149,,,,,,,,,,
150,,,174.89,,,,,,,
151,214.59,,,,,,,,,
152,,,,,,,,,,
153,,,,,,,,,,
