data/BP_videos/15.MOV
Frame number,Hips height,Hips velocity loss,Left ankle height,Right ankle height,Shoulders tilt,Shoulders velocity loss,Step angle,Step duration,Takeoff angle,Torso tilt
-95,177.83,,87.05,131.68,-12.66,,,,,-10.17
-94,174.58,,88.44,130.48,-5.02,,,,,-5.02
-93,181.55,,100.53,129.16,-3.80,,,,,-7.77
-92,178.83,,106.42,126.20,-4.69,,,,,-4.69
-91,184.36,,108.92,126.24,-2.10,,,,,-1.47
-90,178.35,,103.49,117.00,-0.29,,,,,-4.23
-89,181.75,,118.42,112.42,-8.57,,,,,-8.57
-88,179.58,,122.22,111.90,-3.62,,,,,-3.62
-87,183.03,,123.87,100.93,-9.99,,,,,-8.08
-86,180.96,,127.45,93.88,-11.59,,,,,-10.58
-85,184.84,,134.51,93.17,-3.23,,,,,-10.43
-84,181.09,,139.62,88.47,-3.34,,,,,-2.34
-83,180.62,,130.98,78.63,-4.07,,,,,-2.45
-82,176.17,,133.66,71.51,-7.16,,,,,-4.82
-81,174.09,,133.13,78.66,-10.22,,,,,-11.64
-80,166.81,,126.27,70.99,-8.95,,,,,-8.05
-79,160.74,,116.95,73.20,-10.39,,,,,-8.34
-78,169.26,,122.73,78.79,-12.06,,,,,-12.96
-77,164.89,,110.11,73.21,-13.21,,,,,-10.91
-76,164.79,,104.92,78.44,-11.99,,,,,-10.74
-75,168.38,,109.15,73.70,-13.18,,,,,-11.94
-74,167.97,,102.98,80.27,-15.20,,,,,-10.74
-73,168.01,,95.46,81.18,-8.74,,,,,-11.94
-72,171.38,,96.71,97.24,-9.86,,,,,-6.40
-71,165.50,,91.71,96.42,-6.57,,,,,-2.80
-70,164.27,,80.97,105.64,-9.02,,,,,-5.24
-69,166.13,,75.03,114.25,-4.10,,,,,-3.56
-68,167.08,,75.36,117.30,-5.79,,,,,-5.24
-67,165.37,,65.13,114.71,-4.71,,,,,-6.62
-66,166.52,,57.17,57.17,-3.53,,,,,0.75
-65,160.15,,57.28,57.28,-5.05,,,,,-1.52
-64,159.16,,47.19,126.33,-2.62,,,,,-4.94
-63,157.34,,53.68,117.29,-5.09,,,,,-7.02
-62,154.57,,51.98,112.27,-2.46,,,,,-4.33
-61,147.72,,50.00,100.91,-1.34,,,,,-6.27
-60,157.44,,49.28,96.24,-0.12,,,,,-2.47
-59,158.32,,55.51,90.32,1.40,,,,,-1.35
-58,155.91,,57.81,94.52,-0.39,,,,,-0.39
-57,154.22,,63.78,86.01,-5.61,,,,,-2.37
-56,157.91,,68.86,79.37,1.78,,,,,-1.20
-55,155.63,,72.93,71.71,-2.98,,,,,-2.68
-54,161.47,,78.55,69.40,-3.31,,,,,-6.44
-53,158.20,,83.66,58.17,-2.94,,,,,-5.45
-52,157.70,,91.07,49.34,-3.31,,,,,-5.50
-51,160.81,,94.39,43.88,-0.34,,,,,-3.31
-50,153.86,,95.58,35.87,3.03,,,,,0.16
-49,154.61,,97.16,28.24,-3.68,,,,,-5.50
-48,145.63,,96.52,34.71,-6.49,,,,,-4.79
-47,143.95,,95.49,24.47,-9.50,,,,,-7.28
-46,143.96,,87.62,23.30,-9.27,,,,,-8.08
-45,142.57,,87.70,31.15,-9.01,,,,,-7.41
-44,142.64,,76.42,26.45,-9.01,,,,,-7.89
-43,145.99,,66.95,31.19,-6.44,,,,,-8.28
-42,147.98,,69.78,32.76,-6.44,,,,,-8.28
-41,144.99,,67.64,45.75,-5.50,,,,,-7.28
-40,151.76,,67.05,44.31,-6.44,,,,,-5.50
-39,151.97,,59.49,60.30,-2.98,,,,,-8.28
-38,150.59,,50.96,66.90,-8.86,,,,,-8.28
-37,147.48,,47.43,80.19,-5.50,,,,,-7.28
-36,150.01,,41.54,82.72,-2.98,,,,,-2.17
-35,148.26,,31.18,89.59,-5.50,,,,,-4.74
-34,146.65,,30.37,97.22,-5.50,,,,,-2.17
-33,149.45,,100.64,100.64,-2.68,,,,,-4.74
-32,147.66,,98.64,99.06,3.03,,,,,-2.17
-31,141.23,,22.44,70.63,0.16,,,,,-2.17
-30,148.28,,21.70,92.74,-0.15,,,,,0.16
-29,145.15,,21.88,94.15,3.03,,,,,-2.41
-28,141.21,,21.03,86.70,0.16,,,,,-2.17
-27,143.99,,23.19,74.83,-2.98,,,,,0.42
-26,144.03,,26.23,70.71,0.01,,,,,-2.41
-25,142.84,,28.31,66.22,0.13,,,,,0.39
-24,150.28,,36.44,59.20,0.01,,,,,0.42
-23,152.08,,45.47,53.36,3.03,,,,,-2.68
-22,146.42,,55.72,47.91,0.16,,,,,0.42
-21,149.03,,66.59,42.66,-2.68,,,,,0.42
-20,150.74,,68.51,43.76,-2.68,,,,,-2.17
-19,143.60,,69.84,43.84,0.42,,,,,-4.74
-18,141.62,,74.47,24.39,0.55,,,,,0.68
-17,136.97,,72.10,72.10,-2.17,,,,,-1.74
-16,137.44,,72.98,73.40,-2.17,,,,,-2.17
-15,134.53,,63.05,63.05,-4.74,,,,,-7.28
-14,136.23,,58.36,41.00,-4.74,,,,,-4.74
-13,133.36,,54.61,37.57,-7.22,,,,,-8.67
-12,138.91,,45.55,155.94,-4.78,,,,,-2.20
-11,139.72,,155.67,156.91,-7.28,,,,,-4.10
-10,140.66,,48.75,42.52,-2.17,,,,,-4.74
-9,145.35,,50.14,42.67,-2.41,,,,,-2.41
-8,141.72,,44.39,47.48,-2.32,,,,,-3.54
-7,138.12,,150.54,53.37,-2.68,,,,,-4.74
-6,140.75,,64.20,64.62,-5.50,,,,,-7.28
-5,137.93,,14.46,76.73,-2.70,,,,,-1.47
-4,132.34,,78.65,76.32,-2.94,,,,,-4.17
-3,125.36,,86.45,86.45,-7.28,,,,,-6.84
-2,137.47,,88.25,88.25,-5.65,,,,,-2.26
-1,140.19,,90.75,90.75,-4.12,,,,,-3.15
0,137.55,,0.00,57.67,-2.56,,,,,-2.56
1,144.87,,10.78,85.59,-1.01,,,,,-4.19
2,214.99,,143.36,142.11,-56.21,,,,,-2.23
3,212.89,,145.59,144.65,-55.50,,,,,-2.23
4,206.37,,143.04,141.79,-47.23,,,,,-2.23
5,210.51,,40.77,137.94,-55.98,,,,,-2.23
6,217.04,,146.07,144.83,-71.91,,,,,-71.20
7,209.31,,54.62,136.74,-57.02,,,,,-2.23
8,211.58,,148.25,108.20,-56.26,,,,,-2.23
9,209.63,,146.62,145.38,-67.79,,,,,-2.23
10,214.22,,143.25,142.00,-61.66,,,,,-2.23
11,213.86,,142.53,141.29,-72.40,,,,,-2.23
12,206.99,,143.98,142.73,-70.53,,,,,-2.23
13,208.30,,145.29,144.05,-70.66,,,,,-2.23
14,204.25,,141.27,145.77,-45.46,,,,,-48.73
15,209.95,,138.98,137.73,-63.30,,,,,-2.23
16,208.58,,145.40,157.27,-70.45,,,,,2.48
17,207.03,,143.69,134.47,-63.00,,,,,-2.23
18,207.16,,143.83,134.91,-62.14,,,,,-2.23
19,211.64,,140.31,139.08,-67.63,,,,,-2.23
20,211.57,,141.22,139.99,-73.80,,,,,-2.23
21,212.65,,144.16,142.93,-55.77,,,,,-54.54
22,212.80,,142.23,141.00,-68.34,,,,,3.45
23,208.21,,145.67,144.44,-67.67,,,,,-2.23
24,206.60,,143.94,142.71,-67.67,,,,,2.53
25,208.32,,145.83,136.66,-76.24,,,,,-74.95
26,212.54,,141.22,139.97,-73.35,,,,,-2.23
27,210.83,,139.51,138.27,-72.49,,,,,-2.23
28,204.91,,141.58,140.35,-70.20,,,,,-2.23
29,208.59,,145.81,136.61,-71.20,,,,,-2.23
30,209.18,,146.64,137.16,-72.58,,,,,-2.23
31,206.71,,143.53,134.30,-72.38,,,,,2.48
32,213.03,,350.55,145.20,-73.80,,,,,-78.20
33,210.58,,148.10,138.94,-2.23,,,,,-2.23
34,210.49,,139.90,138.66,-73.81,,,,,-2.23
35,211.02,,140.86,139.62,2.54,,,,,-2.23
36,208.93,,146.24,137.05,-72.98,,,,,-2.23
37,210.00,,139.60,138.05,-73.42,,,,,-2.23
38,289.79,,119.11,400.83,-82.80,,,,,-86.24
39,257.59,,402.43,410.69,69.26,,,,,76.03
40,158.42,,410.25,410.25,44.85,,,,,48.84
41,293.88,,418.15,418.15,77.08,,,,,84.73
42,296.41,,417.02,72.50,72.19,,,,,87.53
43,249.06,,298.71,323.64,30.40,,,,,59.71
44,129.99,,425.73,416.49,35.69,,,,,33.93
45,118.82,,425.86,425.86,31.19,,,,,31.19
46,296.94,,436.22,436.22,59.04,,,,,58.68
47,305.97,,442.49,442.49,61.96,,,,,64.94
48,330.84,,444.65,405.87,-83.38,,,,,-89.28
49,336.80,,454.51,446.75,-75.28,,,,,-87.79
50,345.21,,463.35,455.51,-84.79,,,,,-84.64
51,350.31,,464.55,432.04,-81.80,,,,,-81.80
52,356.10,,474.84,365.03,-81.80,,,,,-79.09
53,346.98,,478.67,478.67,83.08,,,,,84.29
54,383.69,,498.72,498.72,-70.95,,,,,-73.24
55,388.26,,506.24,507.66,-68.58,,,,,-69.23
56,386.36,,512.08,512.08,-74.77,,,,,-74.53
57,390.14,,515.59,523.52,-69.55,,,,,-78.75
58,400.42,,524.81,524.81,-69.93,,,,,-75.16
59,412.47,,529.01,529.01,-66.35,,,,,-70.09
60,422.50,,538.10,538.10,-57.88,,,,,-64.72
61,397.63,,467.39,469.53,-85.66,,,,,-80.88
62,425.92,,467.06,485.38,-58.56,,,,,-57.10
63,390.29,,477.94,469.85,80.89,,,,,81.74
64,433.23,,538.74,538.19,-59.44,,,,,-55.04
65,435.70,,528.79,537.24,-54.25,,,,,-54.43
66,439.33,,392.26,392.26,-56.93,,,,,-55.41
67,438.79,,,,-46.87,,,,,-55.01
68,444.85,,,432.99,-46.81,,,,,-52.88
69,443.23,,,449.48,-47.13,,,,,-55.24
70,441.91,,456.05,456.05,-50.45,,,,,-55.30
71,439.33,,,,-46.81,,,,,-52.22
72,444.48,,,454.97,-45.30,,,,,-53.00
73,442.81,,,536.42,-52.42,,,,,-54.10
74,437.50,,,,-56.73,,,,,-59.51
75,435.88,,529.45,529.45,-43.59,,,,,-56.34
76,438.08,,523.18,523.18,-49.78,,,,,-54.02
77,432.42,,525.93,525.93,-53.11,,,,,-56.11
78,436.38,,518.98,518.98,-52.28,,,,,-58.91
79,432.72,,524.00,524.00,-58.81,,,,,-57.28
80,426.86,,523.52,508.28,-58.67,,,,,-56.76
81,440.79,,514.79,514.79,-50.88,,,,,-53.57
82,433.92,,506.12,513.43,-53.69,,,,,-55.46
83,431.23,,502.90,502.90,-58.65,,,,,-59.50
84,428.13,,495.82,503.05,-58.94,,,,,-52.29
85,421.00,,488.60,491.60,-57.00,,,,,-55.99
86,418.12,,487.63,487.63,-52.04,,,,,-54.76
87,412.68,,478.93,478.93,-61.47,,,,,-54.74
88,405.02,,466.47,477.07,-55.67,,,,,-53.99
89,399.35,,467.90,467.90,-60.67,,,,,-53.56
90,387.41,,459.74,463.07,-61.71,,,,,-59.52
91,383.18,,447.95,455.39,20.57,,,,,32.89
92,367.38,,438.39,427.82,-69.54,,,,,-65.15
93,364.12,,430.17,430.17,-70.17,,,,,-70.17
94,348.96,,421.86,411.32,-69.30,,,,,-74.64
95,344.35,,411.50,361.20,-73.04,,,,,-74.19
96,340.35,,385.59,394.33,-66.05,,,,,31.24
97,326.14,,379.15,386.50,-64.26,,,,,-63.74
98,320.69,,80.24,88.12,-70.30,,,,,-66.98
99,193.04,,336.31,336.31,48.53,,,,,46.00
100,182.99,,353.33,349.52,47.23,,,,,46.01
101,179.07,,332.04,321.28,47.77,,,,,48.73
102,173.94,,323.77,319.96,52.84,,,,,-20.77
103,172.74,,319.32,323.13,-75.07,,,,,42.83
104,239.17,,301.20,278.11,-75.30,,,,,-75.30
105,228.97,,285.00,285.00,-86.59,,,,,-89.48
106,309.10,,274.90,274.90,-34.68,,,,,-35.75
107,373.53,,263.55,263.55,6.80,,,,,-71.91
108,362.88,,253.27,253.27,43.89,,,,,40.48
109,239.91,,238.66,231.13,72.77,,,,,61.58
110,185.76,,111.58,223.87,71.58,,,,,-63.48
111,190.19,,220.97,228.89,-81.55,,,,,-73.91
112,178.89,,210.49,213.43,-69.32,,,,,-74.42
113,185.14,,193.95,191.00,82.21,,,,,-85.26
114,219.93,,186.68,186.68,89.23,,,,,-89.74
115,167.42,,,,80.44,,,,,-89.11
116,154.20,,,126.22,78.43,,,,,79.14
117,154.98,,,,89.50,,,,,-88.46
118,119.38,,,,-76.82,,,,,-70.57
119,181.18,,,,87.38,,,,,40.11
120,186.45,,,90.82,73.36,,,,,38.78
121,136.87,,85.50,,-71.83,,,,,-69.47
122,186.68,,,,62.55,,,,,56.37
123,133.58,,64.36,64.36,-3.46,,,,,9.53
124,175.90,,90.77,83.60,89.33,,,,,87.75
125,180.56,,86.82,,43.31,,,,,41.72
126,133.85,,124.75,132.06,88.53,,,,,51.84
127,153.35,,,,-84.09,,,,,79.17
128,177.42,,,,19.91,,,,,-61.77
129,163.92,,159.22,159.22,-84.45,,,,,-81.52
130,75.01,,127.23,155.95,41.96,,,,,45.43
131,174.89,,154.48,154.48,-66.76,,,,,-69.69
132,186.22,,165.52,,-67.25,,,,,-44.63
