data/BP_videos/6.MOV
Frame number,Hips height,Hips velocity loss,Left ankle height,Right ankle height,Shoulders tilt,Shoulders velocity loss,Step angle,Step duration,Takeoff angle,Torso tilt
-148,183.13,,39.30,54.89,-2.13,,,,,-6.74
-147,185.23,,43.94,60.86,-5.57,,,,,-9.46
-146,183.30,,55.67,55.67,-7.75,,,,,-12.52
-145,185.13,,42.91,56.35,-7.87,,,,,-8.32
-144,182.48,,60.60,41.42,-7.75,,,,,-12.52
-143,182.50,,61.28,42.16,-7.98,,,,,-8.43
-142,181.56,,39.59,58.65,-7.62,,,,,-10.27
-141,176.02,,35.21,54.24,-6.90,,,,,-12.06
-140,176.46,,36.43,53.55,-10.05,,,,,-10.27
-139,173.79,,54.25,32.49,-8.56,,,,,-9.78
-138,167.68,,27.60,48.84,-8.67,,,,,-13.05
-137,161.41,,20.18,49.30,-7.80,,,,,-9.22
-136,169.91,,33.96,55.30,-6.50,,,,,-10.26
-135,164.80,,25.52,47.57,-10.79,,,,,-11.00
-134,166.90,,26.90,50.72,-11.84,,,,,-13.83
-133,162.96,,22.20,44.50,-6.67,,,,,-12.29
-132,157.39,,26.94,41.10,-9.51,,,,,-10.33
-131,160.49,,24.44,43.26,-11.07,,,,,-14.33
-130,166.06,,30.42,45.51,-9.88,,,,,-14.28
-129,159.31,,24.62,35.91,-8.56,,,,,-13.37
-128,162.39,,27.24,43.72,-8.37,,,,,-9.98
-127,160.54,,29.74,40.01,-11.74,,,,,-13.94
-126,159.10,,21.05,36.63,-8.81,,,,,-12.08
-125,158.83,,21.34,38.51,-8.06,,,,,-9.65
-124,157.95,,21.79,36.21,-11.26,,,,,-12.10
-123,159.90,,25.71,42.23,-8.40,,,,,-12.13
-122,159.07,,23.18,31.13,-10.24,,,,,-11.46
-121,161.01,,25.47,32.94,-8.06,,,,,-9.65
-120,160.31,,25.64,34.80,-12.10,,,,,-11.20
-119,160.14,,25.03,33.44,-12.93,,,,,-13.78
-118,161.11,,27.15,33.84,-8.84,,,,,-12.07
-117,163.76,,31.51,32.83,-10.94,,,,,-12.16
-116,166.75,,28.63,34.36,-11.43,,,,,-15.83
-115,169.76,,30.28,36.82,-9.49,,,,,-10.86
-114,163.12,,32.43,29.19,-9.90,,,,,-14.34
-113,167.93,,28.18,27.67,-9.62,,,,,-12.23
-112,162.95,,29.47,32.00,-8.99,,,,,-10.59
-111,162.11,,29.50,28.81,-8.38,,,,,-9.60
-110,165.89,,32.06,33.94,-8.56,,,,,-11.16
-109,163.18,,31.34,30.72,-7.39,,,,,-11.13
-108,165.95,,26.93,28.72,-9.85,,,,,-14.69
-107,160.43,,27.65,29.61,-9.80,,,,,-11.01
-106,164.26,,33.50,27.87,-8.86,,,,,-8.27
-105,163.05,,28.43,30.07,-9.79,,,,,-14.18
-104,169.05,,29.97,30.59,-8.93,,,,,-10.30
-103,161.42,,28.90,29.62,-7.14,,,,,-9.71
-102,164.83,,32.70,30.81,-7.57,,,,,-9.59
-101,158.95,,25.90,28.04,-6.32,,,,,-8.34
-100,163.29,,34.35,35.88,-9.71,,,,,-10.93
-99,162.44,,30.27,30.25,-9.85,,,,,-12.10
-98,161.97,,26.77,33.31,-6.52,,,,,-10.20
-97,161.24,,27.16,24.85,-9.90,,,,,-9.32
-96,165.96,,37.01,37.15,-6.23,,,,,-9.96
-95,167.20,,37.03,28.05,-9.07,,,,,-10.43
-94,165.67,,25.66,26.05,-11.02,,,,,-11.93
-93,165.13,,32.27,34.64,-5.93,,,,,-9.70
-92,164.16,,29.97,33.96,-11.26,,,,,-10.50
-91,167.90,,31.85,30.63,-11.86,,,,,-12.77
-90,162.35,,34.00,31.54,-7.60,,,,,-11.10
-89,164.18,,33.34,33.39,-10.34,,,,,-12.60
-88,165.10,,33.80,26.46,-7.76,,,,,-11.50
-87,163.88,,25.12,31.33,-10.23,,,,,-11.14
-86,164.12,,33.30,33.33,-10.33,,,,,-12.59
-85,164.10,,24.39,30.43,-12.21,,,,,-12.70
-84,165.04,,33.84,32.76,-13.50,,,,,-14.00
-83,165.16,,23.64,28.47,-11.87,,,,,-12.37
-82,161.51,,31.79,29.14,-8.40,,,,,-13.63
-81,166.72,,26.70,32.31,-14.86,,,,,-14.98
-80,163.35,,32.39,26.78,-12.60,,,,,-14.20
-79,168.07,,28.04,31.19,-12.42,,,,,-14.98
-78,169.44,,29.19,33.59,-14.08,,,,,-14.20
-77,167.08,,25.80,29.24,-12.15,,,,,-12.64
-76,167.28,,32.38,31.79,-11.72,,,,,-15.68
-75,169.77,,27.37,34.82,-17.69,,,,,-21.06
-74,170.33,,28.72,33.00,-12.02,,,,,-16.56
-73,169.83,,29.24,43.70,-15.80,,,,,-17.88
-72,169.00,,32.41,40.91,-18.05,,,,,-19.05
-71,167.98,,23.57,32.78,-20.60,,,,,-19.52
-70,166.01,,23.98,33.31,-17.94,,,,,-18.39
-69,170.71,,29.73,37.99,-17.41,,,,,-18.41
-68,164.45,,27.73,36.71,-14.45,,,,,-20.86
-67,162.22,,22.72,29.90,-19.25,,,,,-24.70
-66,165.71,,30.04,33.70,-20.81,,,,,-24.18
-65,165.61,,21.90,34.45,-21.90,,,,,-25.26
-64,157.19,,22.07,25.47,-27.50,,,,,-24.68
-63,156.51,,18.89,32.18,-23.82,,,,,-24.25
-62,154.77,,28.41,27.36,-28.50,,,,,-27.09
-61,151.08,,24.62,25.77,-26.21,,,,,-25.18
-60,150.81,,23.15,26.07,-29.11,,,,,-30.33
-59,151.88,,22.41,28.46,-27.20,,,,,-27.87
-58,151.55,,25.20,36.05,-27.76,,,,,-26.46
-57,150.77,,24.69,36.78,-28.55,,,,,-27.24
-56,150.40,,19.58,37.47,-27.76,,,,,-26.46
-55,148.64,,22.88,39.17,-28.26,,,,,-28.26
-54,148.40,,22.46,40.13,-26.50,,,,,-29.12
-53,148.61,,21.72,42.25,-25.66,,,,,-24.88
-52,150.67,,22.62,39.52,-25.31,,,,,-25.85
-51,149.52,,20.41,45.89,-24.68,,,,,-25.86
-50,151.46,,23.21,44.98,-24.79,,,,,-24.17
-49,147.69,,21.09,49.54,-24.16,,,,,-26.92
-48,147.93,,25.30,42.27,-24.70,,,,,-23.82
-47,143.85,,19.69,44.88,-21.30,,,,,-21.30
-46,146.09,,17.69,21.16,-21.14,,,,,-25.64
-45,149.94,,26.51,32.02,-21.47,,,,,-21.47
-44,148.93,,25.53,47.76,-21.49,,,,,-24.67
-43,148.96,,21.52,45.43,-22.85,,,,,-22.64
-42,150.43,,19.86,50.49,-21.02,,,,,-24.20
-41,156.28,,21.70,46.68,-23.63,,,,,-23.42
-40,153.07,,28.26,53.85,-17.98,,,,,-22.90
-39,159.67,,31.51,66.06,-16.96,,,,,-18.70
-38,163.37,,34.05,67.33,-21.73,,,,,-21.73
-37,162.83,,32.16,63.66,-15.46,,,,,-16.08
-36,165.07,,36.72,72.93,-17.70,,,,,-16.55
-35,164.92,,34.74,66.19,-16.91,,,,,-19.09
-34,171.50,,40.71,70.08,-15.91,,,,,-14.91
-33,170.20,,39.79,57.33,-14.19,,,,,-14.67
-32,171.01,,38.39,59.48,-16.83,,,,,-19.11
-31,176.10,,44.36,56.18,-14.96,,,,,-17.04
-30,177.10,,46.22,53.29,-15.54,,,,,-17.61
-29,172.11,,45.57,40.71,-15.33,,,,,-17.27
-28,168.17,,46.98,33.81,-12.55,,,,,-14.70
-27,169.81,,42.58,33.72,-16.55,,,,,-18.71
-26,165.57,,47.78,23.62,-14.68,,,,,-16.30
-25,165.77,,48.85,14.11,-14.70,,,,,-17.48
-24,161.18,,46.95,15.88,-14.06,,,,,-16.85
-23,159.86,,45.47,8.08,-17.60,,,,,-20.02
-22,157.42,,56.52,12.35,-20.46,,,,,-19.24
-21,152.99,,48.67,48.67,-16.02,,,,,-18.18
-20,152.90,,61.86,9.07,-22.13,,,,,-22.28
-19,150.94,,56.65,6.87,-22.47,,,,,-22.47
-18,150.36,,49.58,6.10,-20.55,,,,,-20.55
-17,153.88,,47.90,8.46,-18.96,,,,,-19.32
-16,156.72,,48.76,4.49,-21.03,,,,,-19.66
-15,224.01,,149.01,141.55,-8.06,,,,,-7.75
-14,223.37,,144.42,136.49,-9.09,,,,,-7.17
-13,225.33,,147.13,139.29,-6.70,,,,,-1.25
-12,222.11,,142.12,134.12,-4.68,,,,,-4.02
-11,224.71,,145.40,137.52,-2.84,,,,,1.25
-10,226.12,,140.18,140.18,-4.79,,,,,-4.11
-9,216.62,,138.78,190.95,6.68,,,,,1.71
-8,218.75,,134.54,134.54,35.67,,,,,2.49
-7,196.08,,139.20,129.09,-8.93,,,,,2.15
-6,165.73,,,141.58,-12.99,,,,,-16.06
-5,160.76,,60.64,60.64,-14.93,,,,,-13.86
-4,162.44,,-0.88,66.66,-10.91,,,,,-13.44
-3,164.52,,-1.49,72.24,-11.10,,,,,-16.18
-2,161.63,,7.73,63.79,-12.68,,,,,-16.25
-1,158.64,,1.32,57.78,-10.80,,,,,-17.52
0,162.54,,0.00,57.10,-14.82,,,,,-15.49
1,227.61,,7.05,55.70,-68.17,,,,,-60.60
2,219.04,,136.14,136.52,-49.44,,,,,-55.81
3,224.04,,137.46,137.46,-55.70,,,,,-64.52
4,220.39,,143.02,138.00,-68.64,,,,,-63.53
5,218.34,,134.43,134.43,-67.07,,,,,-62.38
6,217.57,,140.51,140.51,-69.08,,,,,-66.79
7,215.32,,131.11,131.11,-59.83,,,,,-0.27
8,221.22,,138.32,133.33,-54.64,,,,,-6.92
9,217.31,,133.36,133.36,-7.26,,,,,-7.26
10,209.09,,130.82,130.82,-7.78,,,,,-4.69
11,212.48,,134.48,134.48,-11.25,,,,,-4.87
12,216.93,,133.10,128.06,-10.78,,,,,-11.09
13,214.33,,137.28,132.24,-14.28,,,,,-10.72
14,216.48,,133.39,128.40,-10.78,,,,,-4.69
15,210.36,,123.38,123.38,-9.13,,,,,-7.78
16,213.70,,131.05,131.05,-5.47,,,,,-4.46
17,216.91,,127.53,127.53,-7.37,,,,,-6.16
18,211.97,,127.52,127.52,-3.36,,,,,-4.69
19,211.14,,127.35,122.37,-13.22,,,,,-11.50
20,215.98,,133.64,133.64,-4.40,,,,,-0.10
21,208.45,,120.92,120.92,-6.92,,,,,-2.52
22,208.28,,126.25,121.17,0.15,,,,,-2.28
23,209.15,,125.90,125.90,-5.00,,,,,-3.99
24,210.44,,,,-18.68,,,,,
25,,,,,,,,,,
26,,,,,,,,,,
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
34,,,,,,,,,,
35,,,,,,,,,,
36,,,,,,,,,,
37,215.34,,,,-11.96,,,,,-5.89
38,223.86,,,,-2.53,,,,,-5.24
39,225.99,,87.95,139.10,-4.50,,,,,-4.41
40,232.40,,109.66,143.17,-4.38,,,,,-3.99
41,236.21,,112.88,147.53,2.84,,,,,1.02
42,233.12,,126.23,154.47,2.14,,,,,1.80
43,244.98,,137.50,153.62,6.66,,,,,5.54
44,250.46,,142.65,151.29,4.17,,,,,3.64
45,252.39,,151.01,170.74,7.86,,,,,9.28
46,257.86,,164.57,172.74,12.54,,,,,12.54
47,267.12,,165.84,180.56,11.85,,,,,10.45
48,273.13,,167.18,184.62,14.29,,,,,12.00
49,275.01,,175.38,193.26,11.99,,,,,12.29
50,283.27,,175.43,200.55,14.79,,,,,15.87
51,287.77,,179.01,217.08,19.09,,,,,17.92
52,291.74,,183.94,218.66,20.90,,,,,17.40
53,292.86,,176.64,226.31,19.71,,,,,19.19
54,296.30,,169.77,228.88,19.55,,,,,15.77
55,296.45,,173.79,240.62,21.12,,,,,16.04
56,301.77,,168.32,247.25,20.23,,,,,20.23
57,305.26,,164.48,256.63,17.36,,,,,14.87
58,307.55,,170.80,263.52,18.14,,,,,15.71
59,306.10,,162.75,264.07,12.83,,,,,11.93
60,311.11,,172.08,268.64,9.86,,,,,10.81
61,310.32,,166.39,275.44,8.70,,,,,9.93
62,310.81,,165.56,275.38,8.45,,,,,9.68
63,309.22,,169.81,278.78,6.50,,,,,5.81
64,311.16,,167.18,279.03,2.79,,,,,-0.08
65,312.81,,172.88,282.76,3.44,,,,,0.94
66,312.88,,174.01,287.44,4.21,,,,,1.48
67,311.78,,171.37,284.30,2.18,,,,,2.55
68,314.74,,166.52,282.05,-1.59,,,,,-2.93
69,315.25,,176.59,282.34,-7.35,,,,,-7.93
70,314.87,,183.54,279.10,-7.36,,,,,-8.27
71,311.52,,177.64,275.56,-6.71,,,,,-9.67
72,315.34,,180.89,280.69,-12.58,,,,,-12.58
73,313.06,,187.93,271.82,-12.68,,,,,-13.52
74,315.81,,188.79,263.70,-11.01,,,,,-10.54
75,314.25,,188.40,257.97,-14.69,,,,,-13.88
76,319.37,,195.52,262.16,-18.24,,,,,-21.00
77,316.61,,193.56,254.77,-18.41,,,,,-20.96
78,319.74,,194.70,256.67,-14.66,,,,,-17.88
79,319.01,,196.36,251.77,-18.40,,,,,-23.39
80,321.24,,197.01,248.99,-20.98,,,,,-24.55
81,320.43,,205.89,255.42,-23.74,,,,,-26.06
82,317.91,,195.28,248.94,-26.86,,,,,-25.17
83,315.72,,197.64,251.28,-16.90,,,,,-18.87
84,316.18,,203.29,252.56,-21.32,,,,,-22.85
85,315.98,,203.50,245.64,-20.83,,,,,-22.35
86,313.89,,243.13,204.28,-23.00,,,,,-25.32
87,310.18,,203.90,243.34,-21.95,,,,,-23.24
88,304.61,,200.93,243.88,-19.39,,,,,-24.92
89,307.90,,205.37,230.27,-27.82,,,,,-25.41
90,296.11,,202.96,235.25,-21.32,,,,,-24.73
91,300.31,,198.34,223.09,-17.16,,,,,-21.43
92,289.10,,194.70,219.86,-23.28,,,,,-24.97
93,290.20,,190.62,215.51,-26.15,,,,,-25.56
94,281.47,,187.64,212.55,-21.12,,,,,-21.40
95,272.58,,173.85,196.48,-13.89,,,,,-16.03
96,264.48,,164.66,187.53,-13.01,,,,,-15.08
97,256.13,,152.85,178.14,-5.55,,,,,-9.73
98,249.40,,147.45,165.14,-7.34,,,,,-8.70
99,246.87,,150.26,162.38,-11.06,,,,,-9.73
100,244.30,,142.78,154.00,-2.61,,,,,-6.38
101,240.35,,148.37,166.41,-1.39,,,,,-8.01
102,234.30,,140.46,144.92,-0.63,,,,,-4.80
103,236.22,,140.36,146.53,7.89,,,,,-0.17
104,222.53,,135.31,136.68,10.01,,,,,5.07
105,230.64,,129.49,137.41,11.07,,,,,4.36
106,224.43,,122.44,130.37,13.23,,,,,8.96
107,227.11,,125.85,134.25,13.42,,,,,3.83
108,227.88,,126.89,134.22,10.21,,,,,1.01
109,230.42,,132.75,131.97,5.59,,,,,2.86
110,231.39,,138.42,137.27,7.37,,,,,1.33
111,227.82,,141.66,132.22,5.27,,,,,0.07
112,245.01,,143.44,133.93,6.04,,,,,2.86
113,243.42,,141.25,132.20,4.08,,,,,1.24
114,242.05,,156.37,138.09,2.79,,,,,-2.56
115,248.96,,162.44,152.34,0.94,,,,,-3.25
116,252.48,,174.88,140.38,0.76,,,,,-1.58
117,257.50,,174.99,183.74,6.15,,,,,-2.82
118,262.48,,185.05,185.05,4.75,,,,,-1.22
119,266.56,,188.69,137.59,3.32,,,,,0.56
120,263.53,,203.32,195.67,3.45,,,,,1.62
121,268.09,,146.26,205.15,1.82,,,,,-0.32
122,268.11,,150.43,192.77,-2.17,,,,,-4.08
123,272.82,,150.07,213.82,2.07,,,,,-4.79
124,265.97,,152.53,156.41,-5.46,,,,,-8.36
125,268.98,,153.08,153.08,-2.73,,,,,-5.01
126,272.47,,158.67,162.96,-0.32,,,,,-5.15
127,277.19,,158.38,162.45,-1.36,,,,,5.52
128,275.46,,168.36,161.42,-4.67,,,,,0.03
129,275.86,,161.46,,,,,,,
130,278.16,,166.96,166.96,-2.77,,,,,
131,277.13,,169.18,,,,,,,
132,282.24,,173.06,194.74,-3.11,,,,,-5.92
