data/BP_videos/3.MOV
Frame number,Hips height,Hips velocity loss,Left ankle height,Right ankle height,Shoulders tilt,Shoulders velocity loss,Step angle,Step duration,Takeoff angle,Torso tilt
-230,116.41,,-3.77,66.17,-14.54,,38.41,0.07,,-10.77
-229,120.67,,1.37,1.37,-19.99,,31.01,0.05,,-20.46
-228,118.42,,-3.80,-1.88,-14.14,,16.55,0.18,,-11.27
-227,115.42,,-2.76,-2.76,-17.87,,11.73,0.10,,-15.32
-226,111.97,,-0.14,44.26,-14.46,,4.21,0.05,,-14.60
-225,108.41,,-9.79,59.44,-17.56,,,,,-14.49
-224,109.53,,-3.41,57.92,-13.71,,,,,-15.78
-223,115.90,,2.87,56.71,-11.37,,,,,-10.57
-222,112.09,,3.41,48.79,-8.23,,,,,-9.08
-221,111.11,,4.62,46.19,-11.32,,,,,-10.30
-220,113.15,,9.61,37.22,-9.26,,,,,-7.77
-219,120.93,,9.85,37.94,-9.45,,,,,-7.96
-218,120.71,,19.01,35.42,-11.38,,,,,-7.69
-217,125.61,,37.77,27.50,-0.67,,,,,-2.86
-216,122.93,,37.99,21.75,0.03,,,,,0.35
-215,120.53,,44.99,10.10,-4.20,,,,,-3.57
-214,116.26,,52.83,7.46,-0.73,,,,,-0.21
-213,124.01,,65.55,5.12,-7.15,,,,,-6.23
-212,114.67,,72.17,-3.32,-8.20,,,,,-4.65
-211,116.61,,73.20,-8.52,-3.28,,,,,-5.05
-210,116.83,,68.71,-9.02,-6.66,,,,,-9.44
-209,115.32,,67.22,-3.64,-6.43,,,,,-8.60
-208,109.26,,63.65,-6.74,-6.00,,,,,-4.21
-207,108.86,,60.71,-5.81,-7.21,,,,,-3.73
-206,112.80,,49.87,-1.71,-3.70,,,,,-2.94
-205,113.88,,39.38,-0.54,-5.22,,,,,-2.21
-204,111.45,,24.96,7.31,-1.51,,,,,-6.55
-203,112.85,,17.29,8.19,-44.08,,,,,-7.10
-202,115.87,,5.59,10.91,-42.25,,,,,-7.29
-201,116.39,,5.65,20.19,-40.02,,,,,-58.84
-200,117.25,,-0.83,-0.83,8.27,,,,,39.88
-199,113.62,,-8.99,34.08,6.93,,,,,36.08
-198,109.59,,-16.73,-55.74,-54.31,,,,,-50.68
-197,106.89,,-20.02,-51.73,-49.46,,,,,-45.23
-196,108.09,,-19.84,-13.31,-47.38,,,,,-4.90
-195,111.89,,-22.33,-53.79,-48.19,,,,,-2.18
-194,113.94,,-16.29,-54.74,-43.77,,,,,-38.40
-193,123.22,,-26.41,-50.97,-44.72,,,,,-5.51
-192,117.26,,-26.85,-49.44,-17.58,,,,,19.23
-191,116.44,,-34.43,-51.50,-16.40,,,,,-14.68
-190,121.26,,-31.12,-50.10,-13.78,,,,,-8.13
-189,100.53,,-29.02,-54.30,-1.84,,,,,2.77
-188,105.75,,-34.21,-51.49,-1.16,,,,,-3.38
-187,101.72,,-33.83,-50.98,-6.25,,,,,-4.61
-186,103.35,,-29.47,-59.51,-6.28,,,,,2.66
-185,96.34,,-32.48,-52.69,-6.07,,,,,-3.34
-184,97.83,,-29.97,-53.25,-7.38,,,,,-4.33
-183,102.56,,-31.73,-49.06,-6.25,,,,,-2.68
-182,102.09,,-35.76,-47.30,-2.63,,,,,-4.42
-181,107.25,,117.68,-48.31,-2.69,,,,,-6.87
-180,105.42,,127.12,-43.92,-8.70,,,,,-7.26
-179,108.04,,128.32,-40.65,-7.85,,,,,-8.54
-178,109.95,,128.93,-29.88,-5.95,,,,,-4.75
-177,115.37,,138.47,-18.39,-5.94,,,,,-7.27
-176,117.30,,-25.55,-12.78,-6.09,,,,,-4.86
-175,118.04,,148.07,-4.96,-7.94,,,,,-4.20
-174,116.78,,149.87,-1.75,-5.57,,,,,-6.59
-173,120.51,,-22.06,4.33,-9.32,,,,,-7.54
-172,121.59,,-21.21,5.08,-6.73,,,,,-7.42
-171,123.25,,-29.09,-0.66,-4.17,,,,,-5.17
-170,122.33,,-30.06,1.79,-8.30,,,,,-6.80
-169,120.38,,-28.56,1.58,-6.00,,,,,-5.51
-168,119.98,,-29.33,173.05,-7.57,,,,,-6.18
-167,125.44,,-27.97,3.67,-6.46,,,,,-5.92
-166,166.41,,-27.94,177.15,36.68,,,,,31.63
-165,165.45,,-30.60,-3.91,36.47,,,,,33.30
-164,169.90,,-32.43,-2.90,36.76,,,,,35.92
-163,171.33,,-28.82,-9.89,43.32,,,,,38.89
-162,172.53,,-32.55,183.16,40.77,,,,,37.34
-161,173.31,,-31.75,190.11,43.82,,,,,40.65
-160,166.83,,-27.64,193.98,39.47,,,,,37.40
-159,174.45,,-24.44,191.94,46.65,,,,,43.37
-158,175.28,,-28.15,197.37,48.71,,,,,41.85
-157,128.23,,-26.47,199.26,-8.42,,,,,-10.05
-156,125.37,,-22.02,-5.76,-5.15,,,,,-3.93
-155,181.26,,89.87,-0.02,59.54,,,,,52.94
-154,119.16,,-26.32,-10.77,-3.96,,,,,-4.97
-153,125.98,,-20.13,-4.46,-3.40,,,,,-2.55
-152,176.07,,-19.03,209.92,53.48,,,,,48.70
-151,115.96,,-28.66,-11.00,0.60,,,,,-1.21
-150,172.87,,-24.27,-4.22,51.94,,,,,47.52
-149,118.06,,-22.58,-10.67,0.33,,,,,-3.76
-148,123.80,,-15.46,-0.21,-5.11,,,,,-4.07
-147,124.34,,-14.61,-8.43,-4.05,,,,,-5.52
-146,124.95,,-15.22,209.54,-1.73,,,,,-4.06
-145,127.07,,-15.41,-5.17,-0.98,,,,,-6.92
-144,127.69,,90.00,-4.86,-3.66,,,,,-7.65
-143,131.44,,-19.98,-11.01,-17.76,,,,,-2.35
-142,130.06,,90.76,200.33,-4.33,,,,,-7.78
-141,131.70,,-14.88,-10.63,-20.85,,,,,-3.85
-140,132.50,,-14.41,193.73,-5.13,,,,,-5.92
-139,129.77,,86.67,-8.27,-7.03,,,,,-5.74
-138,134.14,,-11.56,-7.77,-21.46,,,,,-8.03
-137,132.72,,-12.05,-6.69,-5.57,,,,,-7.09
-136,134.45,,-2.95,187.30,-6.81,,,,,-7.59
-135,132.84,,-3.46,182.91,-5.54,,,,,-7.81
-134,134.10,,96.45,176.31,-21.55,,,,,-7.51
-133,134.03,,-11.02,-4.74,-23.33,,,,,-10.10
-132,132.48,,-3.64,174.26,-22.42,,,,,-28.52
-131,127.50,,-7.75,168.92,-7.68,,,,,-8.49
-130,135.18,,-3.54,-3.33,-5.30,,,,,-6.84
-129,136.13,,-11.61,-0.73,-26.57,,,,,-33.82
-128,131.27,,-14.20,161.74,-24.92,,,,,-10.99
-127,172.60,,-9.35,160.29,-1.47,,,,,34.63
-126,173.05,,98.87,150.66,48.94,,,,,39.65
-125,211.88,,-14.56,147.35,85.39,,,,,81.09
-124,123.82,,-23.87,145.57,-7.04,,,,,-10.32
-123,131.20,,-16.42,-8.96,-27.23,,,,,-34.37
-122,172.85,,-10.08,147.28,-0.02,,,,,-22.24
-121,122.95,,-21.69,-6.79,-9.51,,,,,-14.08
-120,132.63,,-13.23,145.24,-30.20,,,,,-35.73
-119,130.96,,-12.39,143.09,-28.72,,,,,-16.22
-118,134.89,,-17.51,137.36,-28.38,,,,,-36.76
-117,131.78,,-16.89,140.12,-28.44,,,,,-15.18
-116,131.44,,-17.04,140.92,-30.09,,,,,-16.47
-115,134.15,,-18.10,-1.00,-15.97,,,,,-18.43
-114,133.52,,-18.25,-0.67,-31.47,,,,,-17.64
-113,166.37,,132.84,-1.41,-4.47,,,,,-21.59
-112,129.69,,-17.29,-4.95,-29.85,,,,,-15.68
-111,133.80,,-18.27,-3.61,-15.60,,,,,-18.06
-110,131.67,,-14.60,0.32,-16.42,,,,,-15.73
-109,132.57,,-17.16,128.76,-17.43,,,,,-37.69
-108,133.81,,-22.67,-7.65,-14.10,,,,,-20.11
-107,133.44,,-20.50,125.26,-16.56,,,,,-15.87
-106,132.61,,-14.51,129.14,-15.30,,,,,-36.14
-105,133.75,,-20.17,127.95,-14.22,,,,,-16.33
-104,131.94,,-19.57,127.11,-16.80,,,,,-16.11
-103,130.50,,-12.78,125.34,-13.35,,,,,-16.08
-102,132.70,,-18.02,126.01,-14.58,,,,,-14.06
-101,132.09,,-15.94,124.03,-12.35,,,,,-15.30
-100,130.60,,-17.18,126.44,-26.43,,,,,-14.38
-99,132.68,,-23.37,125.56,-35.86,,,,,-15.02
-98,135.77,,-17.47,132.10,-9.34,,,,,-9.34
-97,131.29,,-20.39,130.82,-26.32,,,,,-12.07
-96,133.92,,-21.69,131.65,-13.04,,,,,-10.90
-95,134.80,,-20.78,9.69,-10.87,,,,,-12.92
-94,134.29,,-18.43,5.20,-12.90,,,,,-14.94
-93,135.46,,-19.19,2.00,-28.04,,,,,-15.22
-92,135.03,,-18.82,0.55,-9.18,,,,,-9.40
-91,140.02,,-11.08,1.65,-11.33,,,,,-16.99
-90,163.52,,-18.29,134.32,31.03,,,,,30.23
-89,132.05,,-16.04,138.35,-13.81,,,,,-13.38
-88,133.21,,-14.35,-6.05,-11.46,,,,,-17.90
-87,135.63,,-15.06,-3.19,-10.64,,,,,-14.65
-86,132.66,,-14.96,-5.97,-7.49,,,,,-12.27
-85,127.40,,-15.46,140.54,-9.34,,,,,-13.76
-84,132.47,,-15.87,-9.65,-11.87,,,,,-13.87
-83,133.49,,-15.47,-6.22,-11.09,,,,,-13.39
-82,132.51,,-12.38,-9.17,-12.08,,,,,-12.08
-81,131.72,,-9.74,-5.09,-7.32,,,,,-7.83
-80,133.33,,61.18,150.91,-10.70,,,,,-13.05
-79,129.65,,-19.88,-12.67,-6.38,,,,,-7.78
-78,131.04,,-8.42,-12.50,-7.25,,,,,-8.04
-77,129.83,,-16.57,145.01,-6.26,,,,,-11.30
-76,135.24,,63.44,-11.78,-2.71,,,,,-6.27
-75,131.75,,-13.86,146.02,-2.44,,,,,-9.00
-74,131.95,,-14.57,146.80,0.75,,,,,-3.22
-73,134.69,,-8.72,148.21,-1.49,,,,,-2.98
-72,135.13,,64.58,151.44,-4.30,,,,,-6.17
-71,137.91,,65.81,149.74,-3.47,,,,,-5.49
-70,133.52,,68.93,-12.91,-3.27,,,,,-4.26
-69,131.98,,67.27,151.16,-2.99,,,,,-2.15
-68,136.84,,4.98,-15.40,0.49,,,,,1.16
-67,133.98,,7.92,-10.63,-0.45,,,,,-2.15
-66,132.89,,7.05,-11.78,3.32,,,,,-1.20
-65,136.16,,2.64,-16.31,-0.36,,,,,-2.05
-64,138.10,,10.79,-13.50,-1.57,,,,,1.79
-63,134.72,,75.95,150.89,1.71,,,,,-0.45
-62,133.22,,4.08,-13.72,1.74,,,,,-0.23
-61,132.29,,2.27,-14.04,-2.38,,,,,-1.46
-60,137.43,,3.44,143.87,-1.84,,,,,-5.85
-59,130.62,,0.20,-9.80,-3.90,,,,,-2.86
-58,133.25,,0.35,141.03,-5.31,,,,,-4.18
-57,134.70,,1.07,-8.22,-4.03,,,,,-7.57
-56,133.60,,-4.93,-3.02,-4.32,,,,,-4.96
-55,134.06,,-0.46,-8.17,-3.03,,,,,-6.56
-54,133.56,,-4.57,137.04,-8.15,,,,,-11.11
-53,131.43,,-9.07,132.00,-6.72,,,,,-8.11
-52,135.28,,-8.04,-0.53,-5.56,,,,,-9.48
-51,131.24,,-5.69,-3.13,-5.22,,,,,-6.92
-50,130.02,,-9.03,117.77,-4.94,,,,,-36.48
-49,134.37,,-8.06,119.40,-4.92,,,,,-36.99
-48,134.59,,-7.21,107.53,-6.01,,,,,-7.72
-47,136.02,,-4.75,103.43,-4.95,,,,,-36.92
-46,133.16,,-8.00,99.81,-4.83,,,,,-35.86
-45,135.15,,-9.38,90.51,-10.54,,,,,-7.92
-44,135.36,,-9.27,82.29,-10.08,,,,,-38.47
-43,137.14,,-11.11,23.43,-4.68,,,,,-6.39
-42,135.97,,-10.13,68.64,-7.59,,,,,-6.80
-41,135.37,,16.16,64.67,-8.03,,,,,-11.94
-40,139.83,,-4.63,59.31,-9.65,,,,,-44.81
-39,139.99,,-6.37,13.45,-12.30,,,,,-14.92
-38,158.71,,26.68,13.97,55.34,,,,,-5.37
-37,136.78,,19.36,3.79,-8.36,,,,,23.03
-36,137.80,,13.78,23.98,21.73,,,,,16.85
-35,137.75,,9.08,12.15,49.30,,,,,-0.57
-34,127.94,,-7.37,3.46,-11.28,,,,,23.90
-33,125.09,,1.26,5.29,25.17,,,,,42.13
-32,122.68,,-9.02,-2.57,23.86,,,,,18.37
-31,122.93,,5.99,0.17,21.81,,,,,-33.72
-30,120.04,,-5.89,0.52,20.10,,,,,18.13
-29,116.66,,4.63,-11.82,16.40,,,,,-40.61
-28,107.38,,-11.80,-4.69,41.51,,,,,39.23
-27,100.43,,-16.19,7.94,22.23,,,,,36.94
-26,100.30,,11.20,7.91,22.18,,,,,38.38
-25,101.24,,14.85,4.97,42.05,,,,,36.94
-24,115.95,,15.86,2.66,-13.06,,,,,14.29
-23,119.33,,-9.39,-2.09,-13.51,,,,,16.24
-22,107.14,,14.28,3.44,22.18,,,,,38.27
-21,107.94,,19.01,7.43,42.33,,,,,37.89
-20,109.74,,11.46,-3.57,41.44,,,,,-0.71
-19,109.50,,9.55,-0.82,21.88,,,,,38.58
-18,117.17,,-11.55,3.85,23.19,,,,,39.89
-17,114.63,,12.32,2.87,24.81,,,,,38.89
-16,119.08,,-12.39,1.61,22.21,,,,,42.04
-15,130.55,,4.21,2.94,23.19,,,,,19.31
-14,124.17,,8.36,10.95,46.08,,,,,43.42
-13,123.45,,2.99,7.07,26.75,,,,,42.16
-12,123.51,,-0.29,8.00,27.55,,,,,45.74
-11,124.00,,4.10,7.65,30.17,,,,,46.30
-10,122.40,,7.20,6.52,23.31,,,,,42.19
-9,118.15,,1.25,8.78,46.77,,,,,42.87
-8,116.49,,3.67,2.50,46.34,,,,,41.69
-7,119.40,,2.16,5.09,47.25,,,,,44.40
-6,113.21,,2.05,10.63,25.49,,,,,44.04
-5,125.40,,3.00,7.89,-12.32,,,,,21.17
-4,115.25,,4.17,-0.13,26.29,,,,,43.16
-3,117.70,,-1.53,18.70,45.78,,,,,43.10
-2,114.86,,8.16,21.88,46.77,,,,,43.16
-1,128.38,,3.87,20.81,-14.65,,,,,20.17
0,127.50,,10.12,0.00,27.93,,,,,22.66
1,123.73,,15.47,4.16,27.94,,,,,-7.99
2,128.69,,13.87,18.56,30.09,,,,,25.59
