data/BP_videos/2.MOV
Frame number,Hips height,Hips velocity loss,Left ankle height,Right ankle height,Shoulders tilt,Shoulders velocity loss,Step angle,Step duration,Takeoff angle,Torso tilt
-163,201.74,,165.60,165.60,-2.04,,,,,-3.83
-162,199.38,,166.45,166.45,-14.23,,,,,-21.59
-161,199.36,,163.77,158.80,-10.00,,,,,-10.00
-160,202.13,,173.94,,5.46,,,,,-5.16
-159,205.32,,176.31,168.89,-1.40,,,,,1.96
-158,200.34,,177.59,173.69,-5.69,,,,,-7.43
-157,204.85,,167.27,167.27,-1.98,,,,,-1.34
-156,211.12,,156.93,156.93,-9.78,,,,,-7.44
-155,214.75,,194.52,159.55,5.32,,,,,5.32
-154,211.09,,195.17,187.63,-5.40,,,,,1.61
-153,208.18,,158.59,166.19,-1.61,,,,,-1.61
-152,209.11,,163.38,163.38,-5.52,,,,,1.61
-151,207.65,,153.31,161.01,-7.51,,,,,-0.60
-150,208.08,,150.62,158.23,-7.14,,,,,-13.13
-149,202.88,,148.71,148.71,-6.62,,,,,-5.40
-148,201.38,,146.50,179.41,-8.65,,,,,-6.89
-147,200.83,,143.66,177.85,-3.78,,,,,-10.15
-146,204.33,,141.72,183.51,-14.78,,,,,-12.06
-145,204.03,,146.02,164.31,-7.31,,,,,-0.18
-144,204.00,,140.27,165.52,-1.52,,,,,-0.89
-143,210.50,,145.89,165.17,-0.03,,,,,-0.03
-142,211.04,,146.91,165.72,-2.10,,,,,5.11
-141,210.34,,163.15,164.85,-11.09,,,,,-2.66
-140,207.33,,164.55,161.81,-3.40,,,,,3.42
-139,205.32,,163.92,158.42,-3.37,,,,,-2.74
-138,208.09,,164.75,156.80,-11.43,,,,,-2.18
-137,207.56,,173.35,154.93,-12.11,,,,,-10.33
-136,206.98,,183.76,154.91,-5.08,,,,,-3.35
-135,205.62,,179.35,152.82,-12.62,,,,,-10.85
-134,200.25,,178.97,147.80,-2.83,,,,,-7.93
-133,202.34,,184.14,141.35,-4.62,,,,,-4.62
-132,202.16,,184.42,141.56,-3.96,,,,,-9.35
-131,200.71,,189.64,138.58,-2.52,,,,,-6.70
-130,198.09,,165.74,134.40,-3.96,,,,,-3.96
-129,197.10,,139.59,139.59,-5.95,,,,,-5.95
-128,195.93,,134.61,134.61,-7.91,,,,,-6.09
-127,199.59,,135.04,172.43,-9.79,,,,,-12.39
-126,200.16,,133.47,133.47,-5.64,,,,,-8.95
-125,200.18,,138.81,163.36,-10.50,,,,,-10.50
-124,202.47,,158.30,150.52,-13.20,,,,,-13.20
-123,204.13,,157.73,143.31,-14.12,,,,,-23.23
-122,202.41,,158.66,150.76,-20.15,,,,,-20.15
-121,206.65,,155.36,153.03,-14.83,,,,,-12.33
-120,201.19,,148.01,155.01,-7.66,,,,,-4.37
-119,200.09,,146.39,157.98,-10.23,,,,,-4.44
-118,199.03,,145.71,172.00,-7.41,,,,,-6.22
-117,203.36,,150.88,176.25,-7.76,,,,,-1.90
-116,208.28,,139.79,175.52,-1.34,,,,,-6.31
-115,202.16,,131.50,177.74,-3.01,,,,,-2.59
-114,205.13,,125.76,157.51,-10.81,,,,,-14.12
-113,196.15,,124.61,124.61,-3.81,,,,,-2.96
-112,199.24,,124.07,156.85,-5.28,,,,,-9.23
-111,194.36,,121.43,154.85,-5.05,,,,,0.80
-110,200.59,,125.89,148.62,-10.17,,,,,-3.05
-109,196.74,,122.69,156.94,0.06,,,,,-3.69
-108,199.99,,125.51,160.68,-4.55,,,,,-11.68
-107,197.39,,129.94,150.89,-6.52,,,,,-2.60
-106,203.90,,135.00,150.49,-12.51,,,,,-12.51
-105,210.56,,139.92,150.63,-1.27,,,,,-0.05
-104,200.05,,146.08,148.47,-10.69,,,,,-9.14
-103,202.73,,148.23,142.77,-5.04,,,,,-9.48
-102,205.61,,158.25,138.55,-5.77,,,,,-8.95
-101,203.41,,155.81,127.50,-11.03,,,,,-5.08
-100,204.54,,168.43,129.89,-7.61,,,,,-7.61
-99,204.37,,174.65,128.71,-6.14,,,,,-9.32
-98,202.12,,179.85,116.58,-10.66,,,,,-9.11
-97,198.73,,185.85,121.80,-4.01,,,,,-6.99
-96,193.19,,181.49,114.46,-5.25,,,,,-11.91
-95,193.62,,175.29,115.95,-9.50,,,,,-11.66
-94,195.29,,173.82,112.60,-4.96,,,,,-8.18
-93,193.78,,167.80,112.90,-5.56,,,,,-4.40
-92,193.29,,159.32,109.76,-7.85,,,,,-5.40
-91,189.44,,147.09,112.60,-9.87,,,,,-12.03
-90,193.28,,137.27,115.79,-12.18,,,,,-12.76
-89,193.72,,134.11,118.39,-9.68,,,,,-9.68
-88,198.68,,131.70,120.51,-14.72,,,,,-11.36
-87,196.10,,123.93,128.92,-6.71,,,,,-4.59
-86,192.69,,116.18,132.29,-9.35,,,,,-8.46
-85,198.05,,116.78,152.68,-7.49,,,,,-7.49
-84,198.97,,115.14,154.90,-5.58,,,,,-10.27
-83,197.91,,112.64,156.54,-8.07,,,,,-5.86
-82,194.03,,101.73,163.96,-5.23,,,,,-8.68
-81,198.53,,102.61,102.61,-10.40,,,,,-9.58
-80,196.02,,99.62,99.62,-8.49,,,,,-6.31
-79,193.55,,93.21,160.95,-6.81,,,,,-8.16
-78,190.91,,93.72,153.37,-5.97,,,,,-6.22
-77,190.19,,93.22,149.73,-7.68,,,,,-7.94
-76,189.07,,91.80,142.99,-9.10,,,,,-10.51
-75,183.49,,88.33,128.68,-6.41,,,,,-4.51
-74,177.46,,86.53,112.02,-7.06,,,,,-6.05
-73,177.60,,95.96,110.15,-3.74,,,,,-3.74
-72,182.75,,107.02,112.60,-1.87,,,,,-1.87
-71,177.60,,113.69,104.67,0.80,,,,,-5.02
-70,178.30,,120.36,100.07,-3.64,,,,,-2.93
-69,171.98,,125.34,88.83,-6.42,,,,,-5.41
-68,177.26,,137.71,85.15,-3.81,,,,,-4.89
-67,171.39,,142.09,75.96,-3.37,,,,,-5.41
-66,172.51,,149.05,72.55,-1.45,,,,,-4.51
-65,170.30,,145.19,63.72,-2.50,,,,,-8.23
-64,168.39,,139.16,59.82,-4.23,,,,,-5.73
-63,161.71,,140.68,65.05,-6.75,,,,,-7.61
-62,160.76,,124.33,62.16,-9.68,,,,,-8.67
-61,164.83,,121.54,64.32,-9.28,,,,,-12.69
-60,163.30,,106.84,66.90,-14.74,,,,,-13.23
-59,162.63,,92.14,69.86,-6.21,,,,,-8.02
-58,162.20,,85.75,69.56,-12.25,,,,,-9.85
-57,162.86,,80.94,70.87,-9.27,,,,,-6.54
-56,164.07,,68.22,82.44,-4.97,,,,,-8.43
-55,164.11,,64.25,96.62,-5.86,,,,,-6.73
-54,167.54,,62.37,104.26,-3.95,,,,,-2.47
-53,163.64,,45.97,111.66,-8.35,,,,,-6.23
-52,168.17,,51.01,127.60,-7.20,,,,,-6.55
-51,159.18,,32.06,123.16,-5.38,,,,,-7.38
-50,157.64,,39.22,39.22,-5.95,,,,,-4.00
-49,153.59,,30.32,30.32,-7.64,,,,,-8.83
-48,154.95,,36.61,90.25,-3.51,,,,,-1.44
-47,147.15,,29.87,100.59,1.74,,,,,-2.01
-46,154.00,,44.74,105.99,3.87,,,,,1.85
-45,155.15,,48.41,87.96,3.72,,,,,-0.85
-44,152.54,,46.30,70.31,8.16,,,,,2.88
-43,156.45,,56.74,63.15,6.05,,,,,3.32
-42,155.52,,63.02,55.48,6.18,,,,,0.72
-41,152.85,,71.85,48.74,5.56,,,,,5.56
-40,150.62,,78.74,43.92,9.89,,,,,4.45
-39,149.41,,90.95,33.57,7.40,,,,,1.89
-38,140.17,,92.81,25.53,6.99,,,,,4.53
-37,144.19,,94.74,19.52,7.15,,,,,4.11
-36,135.98,,92.95,12.42,8.05,,,,,3.00
-35,132.96,,87.63,13.28,8.91,,,,,6.95
-34,132.01,,75.59,12.10,5.71,,,,,0.60
-33,127.66,,10.20,60.16,2.19,,,,,-1.48
-32,128.77,,49.99,17.59,1.32,,,,,-0.07
-31,128.21,,27.96,20.71,2.98,,,,,1.59
-30,132.39,,15.55,27.28,3.67,,,,,-0.73
-29,136.77,,7.41,37.74,8.41,,,,,3.39
-28,137.67,,7.26,41.45,2.62,,,,,0.22
-27,130.63,,-2.54,36.64,3.44,,,,,2.72
-26,129.37,,-6.74,37.28,3.63,,,,,3.91
-25,126.61,,-9.25,44.89,3.16,,,,,0.97
-24,121.81,,-8.70,41.47,1.81,,,,,1.89
-23,123.05,,-7.16,42.12,2.33,,,,,0.33
-22,120.77,,-3.74,34.40,1.71,,,,,-0.30
-21,125.52,,-0.99,15.45,4.88,,,,,2.69
-20,122.05,,1.48,22.25,3.87,,,,,1.98
-19,123.00,,8.52,15.82,3.60,,,,,3.60
-18,126.12,,11.84,11.65,4.67,,,,,4.67
-17,129.84,,15.23,8.44,2.38,,,,,2.29
-16,123.28,,16.96,7.31,-6.89,,,,,5.28
-15,127.37,,23.74,2.32,1.28,,,,,1.28
-14,128.71,,25.23,3.95,3.98,,,,,3.98
-13,122.59,,18.63,-5.68,4.10,,,,,4.10
-12,124.40,,21.33,-8.23,1.04,,,,,1.04
-11,119.93,,9.22,9.22,3.23,,,,,1.04
-10,130.48,,6.79,4.87,2.15,,,,,-0.13
-9,122.37,,-1.34,2.76,0.06,,,,,0.24
-8,126.57,,0.08,9.97,0.25,,,,,-2.02
-7,131.06,,12.65,17.68,1.91,,,,,2.09
-6,126.68,,3.65,17.34,1.28,,,,,1.47
-5,131.84,,7.27,32.12,-0.89,,,,,-0.89
-4,126.45,,3.29,34.81,5.53,,,,,0.91
-3,131.18,,9.08,42.60,4.30,,,,,4.30
-2,124.71,,-0.96,44.78,4.50,,,,,4.40
-1,130.01,,4.73,58.30,7.92,,,,,5.34
0,132.97,,0.00,54.47,7.59,,,,,4.51
1,135.99,,2.39,94.64,8.44,,,,,7.77
2,134.07,,8.11,63.45,5.39,,,,,5.18
3,143.96,,8.61,66.85,11.17,,,,,5.43
4,148.68,,13.16,71.27,7.44,,,,,2.00
5,151.78,,21.36,78.48,9.54,,,,,8.84
6,158.83,,33.97,80.35,12.72,,,,,6.68
7,160.40,,38.82,79.23,13.10,,,,,4.97
8,160.59,,55.46,83.35,10.29,,,,,7.35
9,169.17,,62.79,79.07,7.98,,,,,-0.23
10,167.95,,77.53,79.28,6.34,,,,,1.15
11,169.55,,75.08,88.05,-2.72,,,,,-1.71
12,178.94,,107.32,76.70,-1.47,,,,,-4.19
13,178.36,,116.09,68.60,-3.92,,,,,-7.69
14,174.15,,124.68,66.48,-5.94,,,,,-5.94
15,174.58,,123.20,59.22,-7.92,,,,,-9.75
16,171.88,,132.06,53.84,-10.27,,,,,-8.94
17,175.14,,53.94,135.54,-4.90,,,,,-8.29
18,177.24,,54.89,137.38,-7.95,,,,,-5.83
19,177.28,,59.20,146.29,-8.92,,,,,-11.41
20,176.59,,63.68,148.02,-10.25,,,,,-11.41
21,178.43,,151.17,59.19,-14.88,,,,,-13.66
22,187.73,,152.17,66.08,-23.50,,,,,-27.91
23,193.89,,156.68,78.85,-22.59,,,,,-25.23
24,194.75,,154.47,70.83,-17.89,,,,,-21.01
25,200.05,,152.80,95.03,-20.51,,,,,-21.01
26,203.38,,142.31,101.35,-22.78,,,,,-23.14
27,203.72,,131.65,108.09,-19.92,,,,,-22.95
28,209.23,,126.01,124.57,-20.30,,,,,-23.34
29,205.56,,116.72,135.84,-14.90,,,,,-14.17
30,205.13,,121.46,145.50,-14.71,,,,,-18.82
31,203.10,,148.70,156.63,-8.60,,,,,-10.76
32,202.09,,106.05,163.40,-5.39,,,,,-8.11
33,205.86,,111.16,175.58,-2.35,,,,,-8.06
34,207.84,,108.47,108.47,-5.53,,,,,-8.36
35,211.84,,125.37,,-5.72,,,,,-10.88
36,213.72,,,181.70,,,,,,
37,221.56,,,,-12.33,,,,,-15.89
38,234.28,,,,-10.51,,,,,-9.86
39,233.84,,,,-10.36,,,,,-10.08
40,225.90,,,,,,,,,
41,239.94,,,,,,,,,
42,226.06,,126.83,165.97,-4.01,,,,,-8.75
43,223.91,,132.96,162.05,-10.22,,,,,-13.09
44,228.65,,145.79,159.62,-11.60,,,,,-13.10
45,227.45,,,,,,,,,
46,227.63,,,,,,,,,
47,246.38,,,,,,,,,
48,,,,,,,,,,
49,,,,,,,,,,
50,,,,,,,,,,
51,,,,,,,,,,
52,,,,,,,,,,
53,,,,,,,,,,
54,,,,,,,,,,
55,,,,,,,,,,
56,,,,,,,,,,
57,,,,,,,,,,
58,,,,,,,,,,
59,,,,,,,,,,
60,,,,,,,,,,
61,,,,,,,,,,
62,,,,,,,,,,
63,,,,,,,,,,
64,,,,,,,,,,
65,,,,,,,,,,
66,,,,,,,,,,
67,,,,,,,,,,
68,,,,,,,,,,
69,,,,,,,,,,
70,,,,,,,,,,
71,,,,,,,,,,
72,,,,,,,,,,
73,,,,,,,,,,
74,,,,,,,,,,
75,,,,,,,,,,
76,,,,,,,,,,
77,,,,,,,,,,
78,,,,,,,,,,
79,,,,,,,,,,
80,,,,,,,,,,
81,,,,,,,,,,
82,,,,,,,,,,
83,,,,,,,,,,
84,,,,,,,,,,
