data/BP_videos/13.MOV
Frame number,Hips height,Hips velocity loss,Left ankle height,Right ankle height,Shoulders tilt,Shoulders velocity loss,Step angle,Step duration,Takeoff angle,Torso tilt
-131,-182.87,,-290.55,-275.64,3.85,,,,,0.97
-130,-190.25,,-288.17,-284.48,1.90,,,,,-0.47
-129,-189.67,,-276.86,-293.25,5.22,,,,,2.16
-128,-185.76,,-266.70,-301.11,4.25,,,,,1.03
-127,-187.60,,-267.31,-315.89,5.44,,,,,2.33
-126,-128.33,,-223.39,-315.49,84.14,,,,,79.61
-125,-124.35,,-220.53,-212.32,66.68,,,,,-1.52
-124,-126.13,,-222.31,-214.10,85.02,,,,,77.86
-123,-126.03,,-222.10,-213.89,84.67,,,,,2.06
-122,-201.47,,-224.11,-215.90,6.61,,,,,5.92
-121,-123.76,,-219.78,-219.75,59.62,,,,,79.09
-120,-163.53,,-223.61,-215.58,-3.26,,,,,37.12
-119,-122.64,,-226.66,-218.62,89.88,,,,,-0.12
-118,-207.48,,-287.52,-343.38,-13.69,,,,,-16.27
-117,-205.11,,-292.74,-332.35,-2.61,,,,,-2.32
-116,-200.43,,-298.97,-334.49,1.71,,,,,1.71
-115,-193.59,,-302.95,-323.14,-3.48,,,,,-0.67
-114,-197.81,,-307.53,-320.21,-3.16,,,,,-0.63
-113,-198.10,,-312.99,-313.72,-4.51,,,,,-4.20
-112,-120.65,,-328.28,-229.60,1.83,,,,,1.83
-111,-161.85,,-226.01,-227.27,-3.88,,,,,17.76
-110,-121.57,,-225.01,-226.53,-54.22,,,,,1.83
-109,-128.26,,-227.58,-229.08,-1.93,,,,,-77.53
-108,-125.62,,-228.01,-229.52,-61.59,,,,,-1.35
-107,-128.43,,-230.68,-232.21,-65.16,,,,,-82.22
-106,-125.16,,-227.43,-229.19,-69.65,,,,,-85.43
-105,-226.64,,-385.50,-282.74,-6.56,,,,,-3.85
-104,-233.15,,-388.44,-292.84,-8.76,,,,,-9.97
-103,-232.25,,-384.08,-392.25,-4.48,,,,,-5.73
-102,-237.09,,-383.03,-316.80,-2.20,,,,,-1.94
-101,-231.06,,-381.40,-330.37,-2.57,,,,,-0.15
-100,-233.22,,-378.51,-334.85,-4.28,,,,,-3.87
-99,-232.10,,-369.62,-349.18,-2.45,,,,,-2.02
-98,-230.37,,-368.37,-355.14,1.83,,,,,1.83
-97,-232.47,,-350.53,-368.74,-2.41,,,,,-0.15
-96,-234.48,,-340.41,-382.65,-2.26,,,,,-0.08
-95,-246.03,,-394.06,-336.61,0.28,,,,,2.26
-94,-247.14,,-405.45,-334.64,-1.68,,,,,0.23
-93,-248.78,,-422.83,-339.17,-3.48,,,,,-2.94
-92,-248.60,,-413.63,-421.52,2.37,,,,,2.37
-91,-252.50,,-333.87,-419.07,0.34,,,,,0.47
-90,-250.40,,-338.67,-416.91,-1.73,,,,,0.45
-89,-138.30,,-209.63,-411.74,78.34,,,,,-5.76
-88,-132.79,,-208.54,-411.84,-2.37,,,,,2.37
-87,-132.67,,-212.50,-197.22,-2.35,,,,,-2.35
-86,-131.07,,-207.09,-191.81,-2.37,,,,,2.37
-85,-128.05,,-200.41,-192.77,2.37,,,,,2.37
-84,-125.20,,-204.55,-188.29,2.36,,,,,-2.37
-83,-122.61,,-201.89,-185.44,0.85,,,,,0.85
-82,-128.53,,-200.34,-182.93,-0.82,,,,,-1.50
-81,-123.07,,-199.12,-183.94,-2.47,,,,,2.71
-80,-125.34,,-196.60,-187.91,2.07,,,,,70.24
-79,-238.27,,-424.18,-12.50,-4.78,,,,,-1.61
-78,-240.12,,-419.13,-0.51,-4.78,,,,,-2.97
-77,-238.04,,-418.10,-429.33,-13.20,,,,,-2.75
-76,-120.37,,-199.69,-184.19,-40.53,,,,,-71.50
-75,-120.99,,-197.28,-181.79,0.65,,,,,1.10
-74,-121.14,,-200.56,-190.20,0.74,,,,,4.56
-73,-120.87,,-203.37,-186.98,0.56,,,,,1.01
-72,-126.06,,-200.37,-183.98,4.37,,,,,-1.97
-71,-123.77,,-198.17,-187.80,4.47,,,,,4.47
-70,-124.29,,-204.30,-187.88,4.47,,,,,-2.66
-69,-125.22,,-207.66,-191.25,0.74,,,,,1.19
-68,-124.92,,-207.25,-190.88,0.65,,,,,1.10
-67,-129.49,,-212.10,-195.67,0.65,,,,,1.10
-66,-130.46,,-209.88,-193.48,-2.57,,,,,-1.78
-65,-136.16,,-215.74,-199.31,-2.66,,,,,-1.87
-64,-134.36,,-213.78,-192.19,1.19,,,,,4.56
-63,-137.22,,-216.79,-206.43,-2.66,,,,,-1.87
-62,-140.77,,-220.35,-209.98,-2.66,,,,,-1.87
-61,-144.95,,-225.06,-208.60,4.56,,,,,-2.57
-60,-142.16,,-224.50,-208.13,0.65,,,,,1.10
-59,-142.67,,-225.02,-208.68,-2.89,,,,,0.87
-58,-141.02,,-226.56,-210.17,-2.75,,,,,4.37
-57,-142.08,,-224.69,-214.33,0.65,,,,,1.10
-56,-159.85,,-227.60,-314.20,18.56,,,,,-53.19
-55,-169.61,,-200.20,-296.92,26.97,,,,,24.37
-54,-163.93,,-193.57,-267.95,25.70,,,,,25.59
-53,-156.01,,-185.03,-185.03,29.75,,,,,26.92
-52,-157.65,,-183.54,-173.00,38.03,,,,,38.81
-51,-160.78,,-168.51,-190.96,37.98,,,,,38.77
-50,-159.51,,-160.07,-161.73,36.51,,,,,35.82
-49,-157.29,,-136.77,-133.44,41.39,,,,,41.24
-48,-153.71,,-109.55,-139.73,43.87,,,,,41.88
-47,-148.94,,-87.46,-131.45,44.60,,,,,46.94
-46,-138.04,,-68.17,-115.33,49.43,,,,,51.80
-45,-141.52,,-51.98,-99.28,46.91,,,,,48.65
-44,-130.28,,-29.31,-90.49,52.32,,,,,56.27
-43,-125.03,,-15.03,-79.48,51.79,,,,,55.90
-42,-116.23,,-36.12,-62.28,54.05,,,,,58.02
-41,-106.22,,-20.88,-39.89,59.25,,,,,61.56
-40,-103.37,,26.78,-33.83,56.27,,,,,65.38
-39,-97.55,,37.59,-22.45,57.83,,,,,69.31
-38,-87.56,,52.87,-0.51,69.18,,,,,71.06
-37,-82.01,,61.44,11.98,67.35,,,,,72.48
-36,-74.74,,75.24,29.81,65.38,,,,,76.65
-35,-67.83,,38.38,38.38,60.63,,,,,72.72
-34,-62.06,,58.28,58.28,57.62,,,,,70.91
-33,-56.41,,94.35,93.37,73.49,,,,,74.82
-32,-55.27,,91.10,91.10,-78.81,,,,,71.51
-31,-44.61,,102.09,98.17,-56.73,,,,,73.52
-30,-42.04,,109.53,107.41,-77.78,,,,,-56.41
-29,-37.68,,117.08,117.08,64.76,,,,,68.83
-28,-25.64,,122.97,127.46,63.10,,,,,67.42
-27,-25.03,,126.67,126.67,52.47,,,,,66.31
-26,-16.28,,126.79,126.79,6.37,,,,,65.38
-25,65.06,,130.10,137.33,-73.15,,,,,-71.33
-24,-3.67,,140.63,140.63,62.64,,,,,64.61
-23,-0.22,,142.14,142.14,61.09,,,,,65.67
-22,7.39,,145.25,145.25,50.12,,,,,61.89
-21,176.51,,146.37,146.37,-41.20,,,,,-44.97
-20,16.48,,148.70,148.70,-25.66,,,,,63.58
-19,186.29,,150.76,150.76,46.36,,,,,-47.27
-18,28.52,,180.92,180.92,51.10,,,,,61.90
-17,191.71,,173.00,179.72,-50.54,,,,,-50.46
-16,47.88,,179.59,179.59,48.10,,,,,63.18
-15,46.79,,188.02,183.09,70.31,,,,,64.87
-14,-69.94,,,,-45.08,,,,,-26.16
-13,64.34,,180.34,187.35,52.59,,,,,67.28
-12,53.02,,182.67,182.67,-35.45,,,,,59.42
-11,72.72,,181.85,181.85,51.98,,,,,69.46
-10,121.29,,172.76,179.74,-73.56,,,,,-78.84
-9,87.66,,172.12,172.12,81.78,,,,,75.83
-8,73.53,,175.06,180.26,70.92,,,,,64.35
-7,-15.40,,170.61,170.61,8.50,,,,,14.68
-6,63.93,,167.65,167.65,62.18,,,,,57.48
-5,91.66,,168.06,168.06,82.43,,,,,76.52
-4,253.38,,19.55,119.50,-61.26,,,,,-60.05
-3,122.80,,162.73,115.90,83.16,,,,,-81.29
-2,226.27,,156.49,164.37,-59.29,,,,,-62.01
-1,91.71,,155.25,162.28,-24.56,,,,,86.07
0,145.65,,161.46,0.00,-88.50,,,,,-59.31
1,150.04,,160.90,168.51,-11.95,,,,,-64.95
2,79.59,,162.19,169.75,55.43,,,,,-82.23
3,50.21,,166.88,174.07,-14.12,,,,,68.81
4,203.64,,166.11,172.65,-47.01,,,,,-48.03
5,109.03,,165.83,21.91,-70.24,,,,,-75.45
6,41.42,,164.02,7.15,70.98,,,,,68.41
7,107.04,,160.38,160.38,-62.32,,,,,-68.82
8,18.28,,158.95,158.95,57.46,,,,,49.74
9,16.05,,144.95,-17.71,67.88,,,,,63.98
10,6.54,,129.11,-21.66,64.81,,,,,61.13
11,-1.93,,130.00,-30.48,62.99,,,,,59.58
12,-10.86,,115.35,-39.53,57.95,,,,,59.28
13,-19.49,,100.17,-51.13,65.29,,,,,59.38
14,-31.29,,80.69,-55.96,63.66,,,,,63.33
15,-31.82,,73.32,-58.37,71.70,,,,,69.78
16,-40.24,,57.10,-66.92,73.59,,,,,76.81
17,-47.10,,-71.39,-71.39,76.84,,,,,74.71
18,-52.50,,-81.97,-75.38,89.62,,,,,85.85
19,-60.62,,-5.88,-88.71,-88.36,,,,,82.46
20,-72.42,,-97.99,-28.25,85.65,,,,,75.91
21,-81.44,,-107.42,-107.42,79.29,,,,,77.21
22,-97.38,,-57.98,-57.98,58.60,,,,,78.83
23,-115.52,,-61.63,-128.73,56.40,,,,,65.49
24,-99.92,,-82.32,-82.32,-77.90,,,,,-76.56
25,-79.27,,-90.75,-160.80,-77.95,,,,,-76.64
26,-38.43,,-113.18,-119.52,89.07,,,,,86.32
27,-90.46,,-130.49,-187.70,-68.32,,,,,-70.31
28,-94.81,,-146.86,-146.86,54.18,,,,,-71.36
29,-187.89,,-233.65,-233.65,79.00,,,,,81.17
30,-118.48,,-175.39,-174.58,-67.51,,,,,-63.11
31,-122.42,,-202.71,-123.21,59.33,,,,,-60.65
32,-211.50,,-122.20,-209.27,-84.44,,,,,-81.64
33,-228.49,,-124.98,-117.43,86.09,,,,,-88.20
34,-143.36,,-240.27,-240.27,-54.37,,,,,-54.74
35,-49.76,,,,-54.45,,,,,-35.34
36,-172.66,,,,-45.38,,,,,-60.76
37,-390.47,,,,56.42,,,,,60.21
38,-393.10,,,-386.55,36.61,,,,,53.84
39,-307.73,,-413.87,-377.92,68.45,,,,,70.22
40,-238.75,,-377.22,,77.05,,,,,71.07
41,-389.96,,-421.80,-421.80,33.41,,,,,49.23
42,-75.58,,,,-25.09,,,,,-39.46
43,-49.75,,,,-64.48,,,,,-89.02
44,-47.53,,,,-85.16,,,,,-85.16
45,-58.86,,,-262.90,-45.02,,,,,-13.99
46,-73.55,,,,35.65,,,,,-71.57
47,-49.10,,-422.53,,-51.25,,,,,-84.23
48,-293.54,,,,85.82,,,,,87.57
49,-265.76,,-258.88,-429.10,29.79,,,,,66.70
50,-264.13,,-247.80,-247.80,74.69,,,,,-86.85
51,-262.98,,-431.84,-431.84,35.76,,,,,83.48
52,-257.76,,-435.10,-435.10,-78.92,,,,,-77.13
53,-266.13,,-273.85,-279.00,-85.35,,,,,-81.54
54,-267.26,,,-320.04,-76.22,,,,,-83.79
55,-383.30,,-268.25,-273.40,-79.57,,,,,70.54
56,-251.03,,-271.15,-276.30,-14.71,,,,,23.91
57,-310.91,,-237.28,-275.13,-52.05,,,,,-50.13
58,-285.19,,-227.84,-227.84,57.20,,,,,74.72
59,-285.75,,-435.89,-368.07,85.18,,,,,87.57
60,-272.36,,-225.38,-225.38,-33.60,,,,,-33.60
61,-278.57,,-412.78,-224.66,-63.53,,,,,56.00
62,-273.35,,-434.79,-274.14,-6.28,,,,,83.25
63,-252.21,,-413.97,-268.84,1.87,,,,,-1.46
64,-274.53,,-434.85,-230.64,-66.95,,,,,-71.37
65,-276.19,,-440.60,-236.03,-56.22,,,,,-51.57
66,-283.17,,-242.75,-236.70,-69.45,,,,,-75.41
67,-287.88,,-278.35,-278.35,-20.80,,,,,-81.57
68,-280.42,,-283.31,-423.26,-30.68,,,,,-48.39
69,-284.76,,-282.36,-282.36,-51.49,,,,,-71.10
70,-293.57,,-448.47,-287.49,-69.99,,,,,-77.12
71,-291.17,,-250.64,-282.49,-75.71,,,,,-72.18
72,-292.13,,-442.35,-286.02,-71.10,,,,,-77.00
73,-294.05,,-244.63,-247.57,-80.14,,,,,-84.11
74,-300.57,,-428.42,-428.42,-74.10,,,,,-85.43
75,-298.58,,-258.04,-258.04,60.37,,,,,-86.78
76,-227.30,,-303.79,-303.79,64.46,,,,,56.76
77,-307.84,,-448.52,-268.31,28.75,,,,,-14.80
78,-315.04,,-302.21,-310.08,-15.11,,,,,-6.99
79,-312.34,,-303.57,-303.57,76.34,,,,,35.52
80,-304.69,,-271.63,-271.33,-87.67,,,,,70.85
81,-308.29,,-275.04,-272.19,54.15,,,,,78.03
82,-306.42,,-320.75,-277.58,-82.47,,,,,-28.56
83,-460.40,,-446.24,-274.22,-27.54,,,,,20.88
84,-308.33,,-323.79,-385.09,63.49,,,,,29.23
85,-312.15,,-323.81,-443.71,57.04,,,,,45.73
86,-309.08,,-324.79,-301.69,-83.41,,,,,64.19
87,-309.93,,-328.91,-382.82,87.60,,,,,81.19
88,-316.63,,-329.53,-383.43,79.01,,,,,59.51
