data/BP_videos/16.MOV
Frame number,Hips height,Hips velocity loss,Left ankle height,Right ankle height,Shoulders tilt,Shoulders velocity loss,Step angle,Step duration,Takeoff angle,Torso tilt
-187,120.11,,13.58,-9.42,-14.54,,,,,-17.00
-186,121.81,,16.86,-8.40,-13.70,,,,,-16.10
-185,116.19,,18.93,-17.42,-13.22,,,,,-15.67
-184,117.37,,20.91,-15.46,-19.30,,,,,-18.11
-183,115.09,,21.83,-18.93,-18.96,,,,,-19.17
-182,107.68,,19.31,26.53,-20.17,,,,,-20.17
-181,108.29,,20.02,20.02,-18.58,,,,,-20.43
-180,109.13,,17.65,-25.87,-20.43,,,,,-20.64
-179,107.45,,25.39,-19.95,-23.17,,,,,-22.72
-178,103.16,,21.17,-21.09,-20.65,,,,,-23.44
-177,105.06,,11.57,-20.41,-18.59,,,,,-20.44
-176,107.76,,9.30,-18.83,-16.59,,,,,-18.75
-175,109.45,,9.77,-13.16,-17.84,,,,,-20.03
-174,111.67,,7.04,-6.11,-16.77,,,,,-17.33
-173,116.50,,2.34,4.49,-17.04,,,,,-19.53
-172,114.62,,-5.40,6.81,-17.82,,,,,-17.46
-171,115.27,,-5.02,9.12,-14.35,,,,,-18.33
-170,114.00,,-10.00,12.02,-13.44,,,,,-16.45
-169,116.68,,-17.40,19.06,-15.30,,,,,-17.79
-168,117.23,,-24.11,20.62,-15.05,,,,,-15.84
-167,114.22,,-25.42,25.22,-14.33,,,,,-15.48
-166,113.34,,-33.13,27.01,-12.60,,,,,-15.92
-165,110.20,,-40.83,21.91,-13.03,,,,,-16.28
-164,108.78,,-42.01,18.77,-14.53,,,,,-17.71
-163,103.10,,-42.30,12.63,-12.04,,,,,-15.30
-162,107.69,,-36.09,16.24,-11.89,,,,,-15.51
-161,104.56,,-36.38,7.41,-11.06,,,,,-14.68
-160,106.28,,-35.25,14.74,-12.15,,,,,-15.78
-159,107.18,,-33.76,6.85,-9.10,,,,,-13.12
-158,108.29,,-26.17,11.57,-8.92,,,,,-10.96
-157,105.53,,-26.13,7.37,-3.22,,,,,-8.17
-156,110.70,,-20.93,5.21,-6.82,,,,,-11.77
-155,111.65,,-10.47,2.07,-5.64,,,,,-8.27
-154,115.13,,-7.58,-3.37,-6.43,,,,,-9.07
-153,119.76,,3.70,-9.32,-4.30,,,,,-10.97
-152,114.99,,2.82,-15.91,-1.07,,,,,-5.54
-151,113.98,,3.42,-22.55,-5.55,,,,,-6.00
-150,115.38,,11.81,-31.70,-3.76,,,,,-4.21
-149,107.43,,7.47,-35.42,-0.07,,,,,-4.99
-148,107.07,,8.83,-40.54,-2.42,,,,,-7.51
-147,102.31,,6.95,68.89,-2.17,,,,,-5.45
-146,121.87,,66.98,61.05,-47.48,,,,,-43.79
-145,145.86,,67.32,62.89,-3.74,,,,,69.62
-144,141.96,,67.29,59.12,49.54,,,,,1.11
-143,94.73,,-18.61,66.10,-45.37,,,,,-8.71
-142,101.36,,-26.06,-43.13,-6.57,,,,,-6.57
-141,101.89,,-31.54,-39.52,-6.88,,,,,-7.28
-140,102.83,,-30.48,-31.05,-4.28,,,,,-6.77
-139,102.49,,-30.54,-21.02,-26.28,,,,,-4.78
-138,126.53,,-34.42,67.83,-2.66,,,,,19.61
-137,100.47,,-40.84,59.07,-3.40,,,,,-6.39
-136,99.71,,-50.18,2.00,-12.09,,,,,-7.98
-135,99.58,,-53.18,3.92,-3.63,,,,,-4.65
-134,99.10,,-54.25,11.44,2.85,,,,,1.25
-133,93.58,,-62.52,20.96,-3.04,,,,,-1.67
-132,97.52,,-59.10,63.42,-5.07,,,,,-7.34
-131,144.40,,64.22,63.11,0.03,,,,,0.81
-130,99.16,,67.24,67.32,11.45,,,,,-4.26
-129,143.63,,-57.64,65.19,0.16,,,,,-1.70
-128,130.77,,68.45,67.98,36.52,,,,,30.05
-127,143.58,,64.36,61.98,2.73,,,,,-2.03
-126,144.08,,64.22,63.55,-1.63,,,,,-5.68
-125,138.89,,62.60,56.44,-0.19,,,,,-3.39
-124,140.97,,61.52,61.94,-3.32,,,,,-2.82
-123,142.20,,62.56,55.40,1.84,,,,,-2.24
-122,138.48,,58.58,59.61,1.84,,,,,-1.77
-121,140.42,,60.78,61.54,-2.24,,,,,-1.73
-120,141.67,,57.81,58.84,1.84,,,,,-2.01
-119,145.32,,65.67,66.43,-58.12,,,,,-2.23
-118,142.04,,61.79,62.81,1.84,,,,,-1.73
-117,136.94,,56.59,57.36,-2.24,,,,,-1.73
-116,139.97,,60.14,61.17,-2.24,,,,,1.84
-115,144.60,,64.90,65.67,-2.24,,,,,-2.24
-114,141.29,,61.26,62.03,-2.24,,,,,-1.73
-113,149.30,,54.28,62.71,-59.35,,,,,-2.24
-112,143.18,,54.58,55.61,-59.94,,,,,-61.91
-111,144.07,,63.73,56.50,-2.20,,,,,-1.69
-110,147.80,,60.09,60.86,-2.96,,,,,-2.27
-109,147.18,,62.38,58.89,1.84,,,,,-62.32
-108,146.80,,58.76,59.53,-2.91,,,,,-2.23
-107,139.55,,59.48,60.24,-2.24,,,,,-1.73
-106,145.00,,56.66,57.43,-7.62,,,,,-2.24
-105,142.16,,53.57,54.59,1.84,,,,,5.89
-104,137.74,,57.14,58.17,-59.21,,,,,-1.73
-103,141.41,,149.09,53.84,1.84,,,,,-1.70
-102,139.78,,59.41,60.44,1.84,,,,,-62.35
-101,144.93,,56.85,57.87,-7.59,,,,,-2.23
-100,143.84,,63.94,57.03,1.84,,,,,-1.73
-99,145.24,,56.90,57.92,1.84,,,,,-2.24
-98,142.49,,54.40,55.17,-6.29,,,,,-1.73
-97,137.28,,57.16,57.93,-6.29,,,,,-1.73
-96,141.26,,52.91,53.94,1.84,,,,,-1.73
-95,140.40,,52.30,53.33,-6.29,,,,,-1.73
-94,141.49,,53.15,53.92,-62.75,,,,,-1.73
-93,141.23,,52.89,53.91,-6.88,,,,,-1.73
-92,143.21,,54.62,55.64,1.84,,,,,-1.73
-91,142.84,,54.24,55.27,1.84,,,,,-2.24
-90,143.06,,54.47,55.50,1.84,,,,,-2.24
-89,134.81,,54.46,55.24,1.84,,,,,-1.73
-88,135.58,,55.11,56.13,-2.22,,,,,1.84
-87,143.28,,54.68,47.72,1.84,,,,,-2.24
-86,135.22,,54.62,47.64,1.84,,,,,5.40
-85,135.93,,47.34,48.36,1.84,,,,,-1.72
-84,135.68,,47.09,48.11,1.84,,,,,-1.72
-83,137.79,,49.33,50.35,-2.23,,,,,1.84
-82,137.54,,49.08,50.10,-66.41,,,,,1.84
-81,138.18,,49.84,50.61,-2.23,,,,,-1.72
-80,136.92,,48.58,49.35,-67.96,,,,,-1.72
-79,137.64,,49.30,50.07,-2.23,,,,,-1.72
-78,137.38,,48.79,49.81,1.84,,,,,-1.72
-77,138.12,,49.53,50.55,1.84,,,,,-1.72
-76,137.73,,49.27,50.29,-2.54,,,,,1.84
-75,138.85,,50.25,51.28,1.84,,,,,-1.72
-74,138.48,,50.01,51.04,-2.23,,,,,-5.25
-73,139.23,,50.63,43.66,1.84,,,,,-1.72
-72,130.98,,50.38,43.41,1.84,,,,,-1.32
-71,130.53,,42.06,43.09,-1.73,,,,,1.84
-70,130.34,,41.87,42.89,1.84,,,,,1.84
-69,130.94,,42.34,43.36,1.84,,,,,-1.32
-68,131.49,,42.90,43.93,-2.24,,,,,-1.33
-67,132.26,,43.66,44.69,-2.24,,,,,-1.33
-66,133.43,,46.11,44.83,-1.95,,,,,-1.32
-65,133.18,,492.14,45.61,-6.24,,,,,-1.32
-64,132.89,,45.44,44.16,-1.95,,,,,-4.46
-63,132.78,,44.18,45.21,-1.95,,,,,-1.32
-62,132.18,,43.72,44.74,-1.97,,,,,-4.50
-61,132.96,,45.39,13.05,-6.26,,,,,-1.33
-60,131.83,,44.13,11.79,89.41,,,,,8.94
-59,133.32,,44.85,45.87,1.84,,,,,-4.49
-58,131.67,,43.08,36.11,-2.24,,,,,-1.33
-57,131.23,,42.76,35.79,1.84,,,,,1.84
-56,131.14,,42.54,35.57,1.84,,,,,-1.33
-55,130.84,,42.25,35.28,1.84,,,,,-1.34
-54,130.63,,34.04,35.32,-2.24,,,,,-1.33
-53,130.51,,34.05,35.08,-2.24,,,,,-4.49
-52,131.24,,34.78,35.81,-2.24,,,,,-5.28
-51,130.58,,33.98,35.01,-75.68,,,,,-78.44
-50,190.80,,32.47,33.50,38.71,,,,,78.45
-49,187.22,,33.79,9.75,46.84,,,,,-88.77
-48,178.05,,36.39,36.39,-44.48,,,,,-75.27
-47,224.23,,28.40,335.40,-83.21,,,,,24.14
-46,248.78,,324.82,329.28,-75.62,,,,,74.39
-45,227.55,,-25.03,3.46,88.54,,,,,-52.66
-44,177.57,,-24.68,295.85,74.40,,,,,73.99
-43,136.61,,289.20,289.20,77.64,,,,,-51.53
-42,177.60,,290.95,12.14,-65.72,,,,,-64.71
-41,155.15,,,,-62.54,,,,,-69.82
-40,236.55,,,,-42.91,,,,,-42.91
-39,127.98,,,190.81,-83.26,,,,,-77.55
-38,111.74,,29.05,18.80,-21.91,,,,,-18.58
-37,230.96,,,,60.38,,,,,-12.48
-36,109.32,,151.88,135.65,-72.25,,,,,-71.31
-35,209.86,,,134.75,56.26,,,,,56.22
-34,85.71,,121.85,121.85,72.81,,,,,73.71
-33,103.55,,96.47,102.42,27.80,,,,,43.21
-32,89.77,,,51.76,76.76,,,,,41.43
-31,331.86,,69.39,,34.46,,,,,-81.26
-30,313.60,,,,-7.81,,,,,-68.44
-29,106.27,,8.49,,-47.72,,,,,-47.01
-28,95.92,,60.10,60.10,-7.15,,,,,87.74
-27,174.50,,,,-87.49,,,,,55.40
-26,55.10,,,-14.71,44.81,,,,,61.24
-25,60.34,,-15.47,,-84.28,,,,,-84.68
-24,59.25,,,,-70.31,,,,,-76.20
-23,-40.23,,,,49.18,,,,,-73.82
-22,316.67,,0.01,,15.91,,,,,54.89
-21,84.92,,111.22,109.23,-82.98,,,,,-84.68
-20,-120.80,,,,-56.13,,,,,-57.07
-19,314.55,,73.77,-130.41,-50.62,,,,,-54.43
-18,58.94,,,,-75.81,,,,,-73.86
-17,-51.55,,,87.47,-72.61,,,,,-67.73
-16,200.67,,,,-85.02,,,,,71.62
-15,101.89,,,,56.13,,,,,87.24
-14,327.88,,63.94,,39.25,,,,,40.19
-13,74.30,,,,-51.27,,,,,86.25
-12,333.06,,,111.25,18.85,,,,,38.26
-11,325.43,,,112.73,20.66,,,,,-23.75
-10,76.78,,111.04,,-83.94,,,,,89.08
-9,327.30,,105.49,112.64,-28.21,,,,,-1.61
-8,114.30,,114.52,,43.46,,,,,49.86
-7,189.57,,37.96,37.96,44.90,,,,,45.36
-6,-3.95,,30.76,93.87,8.17,,,,,4.74
-5,239.72,,89.35,97.32,73.15,,,,,73.62
-4,194.36,,9.18,9.18,81.33,,,,,66.08
-3,6.40,,44.91,90.78,11.11,,,,,10.48
-2,207.11,,-2.41,,-48.01,,,,,-46.81
-1,15.49,,75.33,97.28,7.66,,,,,4.61
0,182.04,,0.00,,-62.57,,,,,-62.57
1,103.77,,27.20,,89.06,,,,,87.51
2,320.48,,,,38.87,,,,,38.87
3,-110.48,,80.61,,0.90,,,,,-30.53
4,329.23,,82.48,,21.77,,,,,-0.17
5,72.72,,,,85.41,,,,,88.40
6,71.40,,,,-81.07,,,,,-88.87
7,141.35,,,,-78.34,,,,,-67.80
8,378.69,,,,62.25,,,,,71.69
9,102.24,,,,-67.97,,,,,-61.14
10,379.28,,,,60.44,,,,,60.44
11,384.54,,,,61.43,,,,,71.69
12,95.68,,56.80,,-64.61,,,,,-59.23
13,104.00,,,,-53.05,,,,,83.58
14,120.68,,,,-52.98,,,,,-53.74
15,-22.37,,94.70,,-47.35,,,,,-70.93
16,-116.22,,,,-28.88,,,,,-61.22
