data/BP_videos/16.MOV
0
-712,0,-441.5
664,0,307.545
688,0,347.091
688,0,355
672,0,394.545
640,0,402.455
696,0,355
672,0,394.545
640,0,410.364
720,0,426.182
736,0,481.545
768,0,536.909
720,0,426.182
680,0,481.545
688,0,544.818
704,0,386.636
1
-713,0,-440
668.44,0,307.628
686.78,0,342.824
690.512,0,353.432
670.022,0,396.839
638.339,0,408.423
697.658,0,356.805
670.022,0,396.839
638.339,0,408.423
720.046,0,420.452
742.435,0,484.099
771.653,0,533.277
716.631,0,427.687
675.019,0,478.816
686.847,0,546.324
708.852,0,388.629
2
-717,0,-439
668.341,0,310.582
688.301,0,345.246
681.999,0,359.952
684.101,0,395.668
642.084,0,412.476
699.857,0,358.901
673.597,0,399.87
634.73,0,409.325
725.07,0,421.928
742.929,0,481.803
778.647,0,540.627
721.918,0,429.281
682.003,0,481.805
689.358,0,545.882
709.312,0,397.768
3
-722,0,-439
667.355,0,310.735
685.675,0,345.66
689.405,0,356.162
679.547,0,395.004
644.576,0,413.09
699.93,0,352.495
669.023,0,398.671
637.448,0,409.672
726.044,0,426.013
744.698,0,478.525
781.003,0,530.788
718.917,0,422.595
681.215,0,482.941
696.471,0,542.538
707.725,0,391.088
4
-724,0,-439
663.781,0,315.6
681.933,0,350.613
685.614,0,361.133
675.57,0,399.927
643.943,0,410.777
696.156,0,357.516
675.57,0,399.927
636.832,0,407.325
725.349,0,424.089
740.32,0,483.759
779.806,0,529.126
725.349,0,424.089
680.248,0,480.802
695.218,0,540.471
707.197,0,389.077
5
-728,0,-438.5
660.735,0,315.044
687.354,0,348.219
690.351,0,358.954
677.835,0,397.022
641.699,0,412.651
701.103,0,356.022
677.835,0,397.022
634.824,0,408.75
725.959,0,424.333
747.818,0,481.909
784.308,0,529.72
722.081,0,431.166
684.182,0,481.932
695.288,0,542.44
706.216,0,395.06
6
-729,0,-440
666.187,0,312.425
682.217,0,348.459
685.262,0,359.18
672.921,0,397.305
636.855,0,413.099
696.002,0,356.199
672.921,0,397.305
636.855,0,413.099
721.168,0,424.397
743.289,0,481.873
783.843,0,522.666
721.168,0,424.397
679.654,0,482.185
701.775,0,539.662
708.184,0,399.084
7
-733,0,-439
662.479,0,308.586
