data/BP_videos/17.MOV
Frame number,Hips height,Hips velocity loss,Left ankle height,Right ankle height,Shoulders tilt,Shoulders velocity loss,Step angle,Step duration,Takeoff angle,Torso tilt
-254,212.67,,147.58,169.23,-25.92,,,,,-28.65
-253,208.05,,147.49,161.83,-22.05,,,,,-22.05
-252,213.03,,146.52,156.71,-24.76,,,,,-28.57
-251,211.15,,147.68,168.87,-25.88,,,,,-21.57
-250,207.61,,140.25,160.79,-20.36,,,,,-21.39
-249,210.95,,145.10,167.27,-23.75,,,,,-31.97
-248,209.03,,150.07,168.56,-24.29,,,,,-20.92
-247,211.80,,142.11,171.68,-31.59,,,,,-27.29
-246,208.85,,151.01,171.68,-15.22,,,,,-26.16
-245,210.77,,147.80,170.02,-20.72,,,,,-20.72
-244,209.66,,142.62,165.27,-20.46,,,,,-17.15
-243,210.64,,149.37,163.21,-14.18,,,,,-17.36
-242,210.44,,152.11,167.68,-20.10,,,,,-20.55
-241,208.60,,147.06,166.15,-17.04,,,,,-12.07
-240,214.09,,154.89,162.25,-17.40,,,,,-17.40
-239,213.90,,159.87,158.42,-18.55,,,,,-15.67
-238,210.59,,157.50,155.10,-18.57,,,,,-19.35
-237,213.35,,161.36,148.27,-13.82,,,,,-21.56
-236,211.49,,162.74,143.92,-17.17,,,,,-23.32
-235,212.58,,162.96,143.62,-17.83,,,,,-21.48
-234,208.67,,161.30,131.73,-18.96,,,,,-16.33
-233,211.79,,168.21,134.52,-15.45,,,,,-16.96
-232,205.39,,163.36,135.54,-16.23,,,,,-12.39
-231,203.13,,162.06,131.21,-15.59,,,,,-16.23
-230,201.34,,164.19,133.29,-13.52,,,,,-18.60
-229,201.46,,130.72,130.72,-20.57,,,,,-24.85
-228,204.27,,161.89,134.43,-16.94,,,,,-15.63
-227,201.33,,160.29,130.33,-23.16,,,,,-18.04
-226,206.69,,158.10,133.85,-13.96,,,,,-17.99
-225,203.79,,152.15,129.79,-15.86,,,,,-19.68
-224,204.51,,146.84,128.54,-15.99,,,,,-19.85
-223,208.38,,157.36,135.02,-17.64,,,,,-18.86
-222,208.43,,156.13,140.44,-22.29,,,,,-18.72
-221,207.41,,154.09,138.49,-12.46,,,,,-18.37
-220,206.40,,148.93,139.82,-14.42,,,,,-8.49
-219,210.88,,151.91,150.78,-7.13,,,,,-7.13
-218,211.44,,142.92,150.01,-6.68,,,,,-11.02
-217,211.30,,141.44,160.84,-4.96,,,,,-8.07
-216,209.38,,141.72,164.57,-4.71,,,,,-7.70
-215,205.51,,128.70,165.95,-4.32,,,,,-7.22
-214,210.32,,124.72,167.85,-2.92,,,,,-1.59
-213,206.42,,128.69,128.69,-4.13,,,,,-3.50
-212,205.41,,175.96,121.83,-3.04,,,,,-1.89
-211,202.46,,114.11,155.35,0.75,,,,,-2.92
-210,203.38,,114.32,154.87,0.30,,,,,-3.07
-209,196.47,,115.21,165.54,-6.75,,,,,-1.88
-208,196.47,,115.56,157.13,0.04,,,,,-3.94
-207,191.62,,109.53,153.54,-9.86,,,,,-7.96
-206,203.91,,112.84,151.43,-4.86,,,,,-4.86
-205,199.45,,117.03,145.69,-4.60,,,,,-11.08
-204,196.54,,116.60,148.40,-5.45,,,,,-8.25
-203,196.65,,117.87,146.52,-3.75,,,,,-6.70
-202,201.96,,126.94,143.98,-8.25,,,,,-6.28
-201,202.43,,125.11,135.84,-1.13,,,,,-1.13
-200,195.44,,128.79,134.31,-0.27,,,,,-3.82
-199,199.39,,138.56,132.09,-1.97,,,,,-7.88
-198,204.62,,141.87,122.70,-2.80,,,,,-6.60
-197,201.36,,149.47,117.77,-2.35,,,,,-1.33
-196,204.28,,154.60,111.11,-5.19,,,,,-3.54
-195,200.49,,157.72,115.49,-9.17,,,,,-7.26
-194,197.43,,153.71,101.19,-0.87,,,,,0.14
-193,201.30,,153.48,106.87,-6.55,,,,,-4.92
-192,198.77,,158.43,103.18,-7.96,,,,,-9.38
-191,195.09,,150.53,101.51,-3.03,,,,,-1.73
-190,195.20,,148.33,106.88,-8.02,,,,,-6.55
-189,197.88,,143.78,107.29,-11.96,,,,,-9.66
-188,200.65,,140.64,107.84,-11.08,,,,,-16.61
-187,195.61,,144.15,112.30,-7.24,,,,,-6.34
-186,201.90,,142.80,119.50,-5.75,,,,,-4.27
-185,203.07,,144.94,121.20,-5.97,,,,,-5.28
-184,205.48,,140.31,121.98,-4.79,,,,,-7.49
-183,204.40,,137.02,131.75,-4.23,,,,,-4.23
-182,203.44,,134.37,138.96,-5.22,,,,,-5.22
-181,195.40,,119.52,137.98,-0.70,,,,,-3.46
-180,200.76,,119.43,149.74,-4.75,,,,,-0.47
-179,198.14,,113.39,149.18,2.88,,,,,-0.28
-178,194.98,,107.93,155.94,-0.69,,,,,2.49
-177,196.36,,102.86,102.86,2.74,,,,,-0.44
-176,196.37,,164.13,94.97,3.84,,,,,0.67
-175,194.62,,93.03,140.67,2.74,,,,,2.74
-174,193.40,,91.74,154.07,5.26,,,,,1.66
-173,187.21,,88.96,151.86,2.77,,,,,-0.24
-172,186.11,,90.95,148.05,3.57,,,,,3.57
-171,193.47,,90.76,138.47,4.07,,,,,4.07
-170,188.49,,92.08,133.85,5.04,,,,,1.67
-169,191.69,,95.15,130.32,-0.95,,,,,-3.93
-168,192.11,,103.78,130.70,5.35,,,,,1.98
-167,196.85,,104.06,123.60,4.73,,,,,1.20
-166,193.97,,115.32,122.73,2.96,,,,,-0.22
-165,194.43,,114.20,114.71,0.22,,,,,-2.60
-164,200.80,,126.86,107.07,-1.73,,,,,1.80
-163,197.55,,132.19,105.26,2.23,,,,,-0.95
-162,198.42,,139.81,99.09,3.89,,,,,0.98
-161,204.97,,147.72,96.05,2.32,,,,,-0.86
-160,191.76,,149.20,83.09,4.27,,,,,1.40
-159,192.99,,141.92,73.84,-1.93,,,,,-4.27
-158,190.00,,142.00,70.87,-2.45,,,,,-1.94
-157,186.64,,131.19,74.42,-4.67,,,,,-6.52
-156,184.45,,137.23,71.01,-6.12,,,,,-5.19
-155,182.95,,128.05,75.51,-6.48,,,,,-8.00
-154,190.90,,128.13,77.22,-6.06,,,,,-5.13
-153,187.26,,120.87,77.95,-0.70,,,,,-0.41
-152,186.99,,115.06,84.04,-6.47,,,,,-6.17
-151,189.93,,118.85,94.04,0.46,,,,,0.46
-150,191.93,,111.87,97.00,-6.80,,,,,-6.17
-149,186.45,,107.58,106.49,-5.25,,,,,-2.14
-148,191.50,,97.80,118.51,-1.69,,,,,-4.38
-147,188.26,,92.10,118.34,-3.52,,,,,-2.95
-146,184.97,,87.06,133.06,-3.67,,,,,-2.90
-145,190.90,,82.81,139.93,-1.69,,,,,-4.51
-144,186.28,,70.46,70.46,-3.56,,,,,-2.80
-143,183.66,,57.32,57.32,-5.07,,,,,-3.86
-142,184.61,,58.61,58.61,4.97,,,,,-0.74
-141,182.73,,63.74,142.70,2.62,,,,,0.02
-140,179.05,,59.49,139.95,-0.13,,,,,-2.46
-139,177.60,,56.05,131.21,-4.14,,,,,-3.38
-138,187.84,,65.30,126.04,-1.85,,,,,-1.22
-137,186.18,,68.09,112.69,3.10,,,,,0.38
-136,186.77,,65.47,109.64,2.42,,,,,-0.44
-135,183.06,,75.94,106.86,0.42,,,,,-1.91
-134,183.43,,80.31,96.79,0.29,,,,,0.29
-133,182.83,,88.33,87.61,-0.29,,,,,-0.29
-132,184.23,,99.76,85.69,3.87,,,,,1.26
-131,184.92,,104.27,75.41,1.18,,,,,1.18
-130,182.74,,108.85,66.43,-0.46,,,,,-0.20
-129,182.45,,108.83,57.56,-0.22,,,,,-2.55
-128,180.92,,109.00,54.72,3.83,,,,,0.93
-127,178.43,,105.51,44.19,-3.03,,,,,-2.51
-126,177.44,,109.93,46.93,-4.52,,,,,-1.58
-125,174.47,,103.15,47.57,-1.77,,,,,-1.77
-124,173.47,,94.47,54.24,-4.34,,,,,-1.75
-123,172.87,,78.20,53.43,-1.69,,,,,-1.69
-122,173.48,,78.97,62.00,-1.84,,,,,-6.36
-121,178.88,,76.80,67.12,-1.68,,,,,-1.68
-120,174.93,,68.34,74.09,-2.60,,,,,-0.25
-119,245.83,,67.61,166.21,-2.38,,,,,-5.96
-118,246.86,,164.60,163.28,-2.38,,,,,1.47
-117,246.80,,168.16,166.84,-6.47,,,,,-5.96
-116,245.53,,57.42,166.89,-6.47,,,,,-5.96
-115,250.76,,164.21,163.22,46.43,,,,,-6.47
-114,209.49,,157.40,164.00,-9.09,,,,,-20.12
-113,247.86,,160.81,169.55,-3.65,,,,,-7.19
-112,245.60,,169.97,163.48,9.67,,,,,-5.79
-111,243.08,,49.52,106.65,14.59,,,,,-0.44
-110,186.54,,49.75,118.28,-7.10,,,,,-2.37
-109,199.84,,59.84,158.09,-1.87,,,,,-1.43
-108,222.99,,161.23,140.07,-1.87,,,,,4.53
-107,221.59,,73.96,140.52,-18.75,,,,,-0.82
-106,240.71,,83.96,154.19,-21.94,,,,,-3.51
-105,244.24,,158.34,162.49,-7.63,,,,,-1.37
-104,242.41,,162.56,152.44,-1.50,,,,,-4.54
-103,237.68,,156.98,157.89,2.18,,,,,-1.39
-102,243.19,,109.84,153.99,-1.94,,,,,-5.01
-101,243.42,,113.48,159.93,-2.17,,,,,-1.60
-100,244.91,,157.38,172.30,2.18,,,,,-1.43
-99,241.01,,108.88,176.45,-5.87,,,,,-8.34
-98,240.71,,109.18,184.45,2.18,,,,,-1.36
-97,241.41,,153.88,162.71,-6.03,,,,,-1.43
-96,241.69,,162.08,162.99,-6.03,,,,,-1.43
-95,239.04,,158.64,208.36,-5.95,,,,,-1.39
-94,242.11,,154.03,162.92,-5.87,,,,,-8.34
-93,238.23,,158.62,224.29,2.18,,,,,-1.39
-92,241.13,,161.82,228.09,-5.95,,,,,-8.44
-91,238.70,,158.69,167.55,2.18,,,,,-1.39
-90,244.42,,156.45,165.01,2.18,,,,,-1.39
-89,239.42,,160.14,168.62,2.18,,,,,-1.39
-88,242.09,,162.81,171.59,-1.92,,,,,-1.41
-87,251.24,,158.39,166.91,13.49,,,,,68.22
-86,236.33,,156.62,165.15,2.18,,,,,-66.80
-85,236.29,,156.23,156.83,-61.25,,,,,-67.37
-84,235.19,,155.12,155.73,-61.91,,,,,-67.99
-83,236.66,,298.03,149.29,-63.94,,,,,-70.27
-82,240.28,,152.58,153.18,-64.98,,,,,-1.39
-81,263.08,,318.37,153.17,28.75,,,,,77.25
-80,259.74,,327.10,145.67,26.96,,,,,78.73
-79,262.25,,338.42,147.33,26.63,,,,,78.73
-78,240.82,,354.62,149.69,-66.50,,,,,-1.63
-77,270.49,,361.72,148.52,33.23,,,,,81.60
-76,228.86,,372.19,148.61,-63.33,,,,,9.26
-75,236.15,,155.90,148.21,-1.90,,,,,2.18
-74,236.40,,156.27,148.60,2.18,,,,,-1.41
-73,237.97,,157.57,142.19,-2.22,,,,,-1.39
-72,233.71,,449.09,137.47,-64.46,,,,,2.18
-71,236.26,,159.86,144.18,2.18,,,,,-1.15
-70,233.74,,161.33,137.96,-1.90,,,,,-1.39
-69,233.27,,160.87,137.19,2.18,,,,,-1.36
-68,234.60,,162.84,139.38,-1.94,,,,,-1.03
-67,235.77,,155.37,139.99,-1.90,,,,,-1.39
-66,235.82,,155.27,139.89,-1.87,,,,,-4.88
-65,229.77,,157.36,133.68,-1.39,,,,,-1.00
-64,232.75,,160.04,136.67,-1.90,,,,,-1.00
-63,235.82,,164.06,140.90,-1.63,,,,,-1.00
-62,236.97,,156.38,141.03,-1.91,,,,,-1.00
-61,235.04,,159.11,135.57,-1.63,,,,,-0.83
-60,236.72,,148.16,140.78,-1.89,,,,,-0.98
-59,241.90,,154.26,138.74,2.18,,,,,2.18
-58,241.64,,153.58,138.32,-1.92,,,,,-1.01
-57,238.35,,154.10,138.84,2.18,,,,,-66.25
-56,235.77,,147.66,140.65,-1.42,,,,,-3.58
-55,239.10,,146.65,139.29,2.18,,,,,2.18
-54,237.11,,136.26,136.87,2.18,,,,,2.18
-53,239.64,,139.36,140.27,-1.63,,,,,-3.83
-52,238.99,,130.62,131.22,2.18,,,,,2.18
-51,233.05,,128.22,129.12,-1.37,,,,,-3.49
-50,230.85,,130.17,130.77,-1.17,,,,,-0.82
-49,235.35,,130.51,131.12,2.18,,,,,2.18
-48,232.21,,123.23,132.13,-1.16,,,,,-0.81
-47,231.48,,122.95,131.55,-4.50,,,,,-3.80
-46,228.56,,131.72,132.63,-1.16,,,,,-3.49
-45,229.48,,124.65,133.25,-0.98,,,,,-3.50
-44,229.50,,124.67,133.27,-60.80,,,,,2.18
-43,230.49,,125.66,134.26,2.18,,,,,2.18
-42,230.51,,125.67,134.27,2.18,,,,,2.18
-41,227.54,,126.71,135.31,2.18,,,,,2.18
-40,226.18,,125.64,134.24,-1.17,,,,,-3.23
-39,223.20,,118.67,135.26,-0.98,,,,,-2.99
-38,227.17,,118.65,135.24,-1.17,,,,,-66.99
-37,224.21,,119.52,136.12,-0.98,,,,,-0.67
-36,223.95,,119.57,136.16,-4.51,,,,,-0.67
-35,223.98,,119.44,136.04,-1.18,,,,,2.18
-34,227.93,,119.56,136.15,-65.56,,,,,-0.54
-33,223.87,,111.34,136.24,-1.17,,,,,-2.98
-32,223.76,,111.23,136.12,-1.18,,,,,-3.52
-31,227.86,,111.33,136.22,-1.37,,,,,-3.79
-30,223.71,,111.49,136.08,-1.18,,,,,-3.52
-29,223.81,,111.29,136.18,-1.17,,,,,-3.51
-28,227.90,,111.38,144.26,-1.16,,,,,-3.79
-27,223.80,,111.27,136.17,-0.99,,,,,-3.51
-26,224.86,,112.34,137.23,-0.98,,,,,-2.98
-25,232.93,,112.41,137.00,2.18,,,,,2.18
-24,232.79,,112.27,136.86,-1.38,,,,,2.18
-23,229.75,,113.38,138.27,-4.48,,,,,-0.53
-22,232.67,,111.84,136.74,2.18,,,,,2.18
-21,232.78,,112.26,129.16,-1.37,,,,,-3.49
-20,232.63,,112.11,129.01,-1.18,,,,,-3.52
-19,232.65,,112.13,121.03,2.18,,,,,2.18
-18,231.25,,110.73,119.63,-0.97,,,,,-3.48
-17,231.05,,110.23,119.44,-0.99,,,,,2.18
-16,230.24,,109.72,110.63,-1.16,,,,,-3.49
-15,230.01,,109.18,110.40,-1.18,,,,,2.18
-14,222.06,,109.23,110.45,-85.40,,,,,2.18
-13,221.86,,109.33,110.55,-85.49,,,,,-2.99
-12,220.92,,108.39,109.60,-6.29,,,,,-2.98
-11,221.11,,169.83,109.64,-85.38,,,,,-0.40
-10,220.80,,108.07,105.91,-42.30,,,,,-47.42
-9,221.17,,109.55,169.74,-79.64,,,,,-82.24
-8,220.94,,109.33,169.85,-79.07,,,,,-3.01
-7,201.23,,682.24,145.47,74.90,,,,,4.86
-6,205.62,,102.16,110.15,2.18,,,,,75.79
-5,216.41,,104.18,104.49,-85.43,,,,,-82.26
-4,200.76,,97.35,165.84,85.89,,,,,5.73
-3,208.40,,168.88,100.37,14.95,,,,,-72.37
-2,198.38,,174.31,7.75,3.94,,,,,6.44
-1,208.33,,160.47,100.25,-7.68,,,,,-72.41
0,203.16,,0.00,7.62,2.62,,,,,5.48
1,213.40,,169.58,101.38,-8.09,,,,,-72.92
2,210.47,,162.64,102.43,15.55,,,,,-72.39
3,209.49,,161.67,161.67,15.55,,,,,-72.39
4,205.51,,161.70,161.70,14.94,,,,,-71.81
5,205.58,,161.80,161.80,-4.90,,,,,-71.78
6,204.43,,161.83,169.82,77.39,,,,,5.73
7,202.62,,167.66,147.80,76.90,,,,,5.74
8,201.59,,166.49,166.49,76.97,,,,,5.76
9,201.59,,177.69,333.31,76.96,,,,,5.75
10,201.59,,185.70,146.74,76.93,,,,,5.75
11,200.60,,145.73,145.73,76.95,,,,,5.75
12,200.62,,165.98,165.98,76.89,,,,,5.74
13,199.59,,185.24,164.93,76.38,,,,,5.53
14,200.53,,2.40,-3.10,4.68,,,,,7.82
15,199.60,,164.55,164.86,6.41,,,,,5.75
