data/BP_videos/3.MOV
0
-944,0,-449.5
908.257,0,343.528
916.2,0,375.075
916.2,0,382.962
916.2,0,414.509
916.2,0,430.283
924.143,0,382.962
908.257,0,414.509
884.429,0,422.396
947.971,0,438.17
963.857,0,485.491
995.629,0,509.151
947.971,0,438.17
916.2,0,477.604
924.143,0,524.925
932.086,0,414.509
1
-947,0,-449.5
909.854,0,340.102
919.445,0,378.271
909.141,0,382.483
914.52,0,410.348
915.687,0,427.909
926.703,0,381.316
911.475,0,417.606
883.61,0,422.984
944.718,0,440.091
961.567,0,481.305
1002.07,0,506.837
955.022,0,435.879
922.232,0,473.335
932.99,0,529.065
932.082,0,409.181
2
-952,0,-451
910.067,0,340.539
915.703,0,368.353
909.746,0,382.924
908.096,0,407.759
884.589,0,423.659
927.296,0,381.595
912.403,0,418.023
884.589,0,423.659
945.853,0,440.202
966.06,0,473.973
996.531,0,503.436
956.117,0,435.895
923.675,0,473.651
937.925,0,521.994
932.931,0,409.409
3
-955,0,-452
905.213,0,337.111
914.626,0,375.204
911.58,0,382.462
909.642,0,407.256
896.352,0,418.751
921.824,0,378.225
906.596,0,414.514
886.108,0,422.989
949.787,0,432.638
966.398,0,473.752
996.298,0,503.371
949.787,0,432.638
921.269,0,480.422
937.88,0,521.536
934.283,0,409.06
4
-958.5,0,-454
905.27,0,336.271
916.683,0,367.654
910.027,0,381.919
907.175,0,406.646
890.058,0,424.716
930.949,0,374.31
914.308,0,409.974
882.925,0,421.387
946.643,0,433.747
961.862,0,475.591
1001.33,0,502.692
946.643,0,433.747
923.346,0,483.676
938.565,0,525.52
931.902,0,409.497
5
-961.5,0,-454
908.532,0,335.722
913.797,0,363.609
907.647,0,378.1
912.911,0,405.986
892.27,0,414.326
925.213,0,377.005
909.836,0,413.232
881.95,0,418.496
942.987,0,435.853
959.668,0,477.136
1000.06,0,502.833
953.308,0,431.683
924.536,0,479.325
941.216,0,520.608
930.477,0,404.891
6
-966.5,0,-455
906.93,0,334.991
917.194,0,373.652
906.78,0,378.072
912.624,0,406.318
896.215,0,425.573
924.612,0,376.649
909.627,0,413.736
888.798,0,422.576
943.717,0,436.138
958.401,0,485.213
995.488,0,500.198
943.717,0,436.138
922.738,0,488.06
947.837,0,532.715
930.455,0,404.895
7
-970.5,0,-455
908.86,0,331.442
912.895,0,366.429
902.803,0,371.138
916.93,0,401.415
894.054,0,418.234
927.697,0,371.812
911.547,0,416.216
883.962,0,422.943
938.458,0,434.383
947.203,0,479.462
991.607,0,495.612
948.551,0,429.674
922.309,0,478.788
948.546,0,521.849
931.732,0,406.798
8
-974.5,0,-454
903.48,0,334.435
915.559,0,371.911
905.549,0,376.793
912.747,0,404.259
892.727,0,414.021
923.005,0,374.476
910.183,0,411.705
882.716,0,418.903
934.837,0,436.854
944.351,0,481.776
991.59,0,489.717
944.847,0,431.973
919.45,0,481.529
953.866,0,526.698
930.203,0,401.942
9
-979.5,0,-455
910.457,0,330.261
911.694,0,372.941
901.58,0,377.709
908.242,0,405.471
895.416,0,417.698
926.495,0,378.325
912.93,0,415.622
885.302,0,422.466
932.419,0,431.156
938.344,0,483.988
988.174,0,485.219
949.934,0,429.08
923.542,0,478.605
957.095,0,524.592
925.757,0,403.395
10
-982.5,0,-455
907.492,0,333.303
913.47,0,367.861
903.585,0,373
909.562,0,407.558
889.792,0,417.835
926.344,0,380.002
914.85,0,417.365
887.493,0,425.308
935.311,0,431.839
929.105,0,479.008
957.843,0,520.568
952.783,0,429.034
926.806,0,486.481
957.843,0,520.568
927.035,0,404.753
11
-987.5,0,-455
905.459,0,336.99
909.134,0,372.297
906.338,0,379.726
912.808,0,407.604
889.563,0,424.299
923.992,0,377.888
910.013,0,415.032
882.135,0,421.503
926.708,0,438.277
927.586,0,481.013
960.976,0,527.503
947.157,0,429.011
924.791,0,488.442
970.322,0,480.134
930.462,0,405.766
12
-991.5,0,-455
900.09,0,335.526
912.709,0,372.524
902.855,0,377.537
900.606,0,409.694
888.331,0,422.141
920.143,0,374.944
908.04,0,412.114
880.897,0,419.72
925.501,0,434.244
918.411,0,481.269
963.187,0,520.516
942.789,0,431.652
933.279,0,486.11
963.187,0,520.516
927.749,0,402.088
13
-997,0,-455.5
903.859,0,330.574
913.242,0,375.896
903.13,0,380.769
900.146,0,413.36
879.921,0,423.108
920.735,0,378.515
907.639,0,415.979
879.921,0,423.108
924.879,0,438.823
909.164,0,483.78
961.979,0,477.017
945.103,0,429.076
931.642,0,491.638
971.361,0,522.339
927.863,0,406.232
14
-1001.5,0,-456
897.064,0,335.603
910.435,0,372.543
900.677,0,377.833
899.075,0,410.264
881.831,0,413.299
917.921,0,374.797
906.561,0,412.518
872.073,0,418.588
924.476,0,434.37
903.358,0,477.38
950.546,0,483.362
949.206,0,433.589
933.302,0,486.398
971.403,0,522.557
926.077,0,401.939
15
-1006.5,0,-456
900.6,0,330.306
910.699,0,368.383
900.442,0,372.734
895.933,0,404.905
875.417,0,413.607
918.004,0,371.337
900.284,0,415.163
875.417,0,413.607
926.547,0,434.28
901.523,0,475.153
932.296,0,462.1
944.109,0,432.883
938.045,0,489.92
975.964,0,522.248
920.799,0,406.461
16
-1010.5,0,-456
898.605,0,332.003
903.611,0,366.936
901.1,0,374.404
898.58,0,406.806
873.493,0,406.682
918.662,0,371.997
896.069,0,414.274
873.493,0,406.682
923.659,0,431.864
896.052,0,464.142
933.679,0,476.795
948.746,0,431.988
943.707,0,496.792
978.822,0,516.912
923.667,0,406.93
17
-1016,0,-456.5
904.006,0,330.103
907.684,0,365.418
904.888,0,372.849
893.704,0,402.572
876.047,0,404.411
915.115,0,368.214
898.339,0,412.799
868.616,0,401.615
922.471,0,438.844
888.994,0,460.18
926.148,0,474.159
942.924,0,429.574
945.645,0,489.978
984.638,0,521.615
926.224,0,406.325
18
-1019.5,0,-456
898.535,0,326.8
905.305,0,361.127
903.226,0,368.669
896.99,0,391.296
870.206,0,400.145
912.847,0,363.205
892.833,0,406.381
870.206,0,400.145
918.845,0,429.78
880.361,0,451.635
923.537,0,471.649
943.551,0,428.473
944.085,0,485.427
983.103,0,520.526
919.617,0,397.532
19
-1025.5,0,-456
898.318,0,326.322
903.749,0,361.153
901.352,0,368.662
901.67,0,393.586
876.746,0,393.904
911.258,0,363.55
899.273,0,401.095
866.84,0,399.016
922.118,0,433.21
874.985,0,451.261
910.133,0,470.755
939.533,0,430.495
947.679,0,482.74
985.542,0,519.649
916.688,0,398.38
20
-1029.5,0,-456
899.311,0,321.124
905.138,0,356.157
902.8,0,363.746
893.449,0,394.103
911.541,0,416.295
912.727,0,358.494
898.7,0,404.03
866.005,0,402.268
916.792,0,426.222
877.084,0,447.228
910.355,0,474.095
931.971,0,430.898
948.301,0,485.784
989.161,0,514.99
918.554,0,393.527
21
-1034.5,0,-455
894.178,0,319.801
902.488,0,354.6
900.67,0,362.39
901.188,0,395.371
875.998,0,397.708
910.278,0,356.418
893.398,0,393.553
868.207,0,395.89
917.288,0,431.988
865.09,0,444.452
898.589,0,476.914
926.897,0,426.015
954.942,0,481.85
994.414,0,523.921
916.77,0,399.007
22
-1039.5,0,-455
895.934,0,319.478
903.511,0,354.444
909.28,0,364.176
901.355,0,395.179
876.122,0,396.986
903.511,0,354.444
893.605,0,393.197
868.371,0,395.004
926.415,0,426.356
955.262,0,475.016
986.091,0,515.926
926.415,0,426.356
864.234,0,443.49
895.063,0,484.4
911.087,0,389.409
23
-1045.5,0,-455
898.702,0,316.26
903.119,0,359.114
903.119,0,359.114
902.036,0,392.081
876.762,0,393.192
905.313,0,351.421
892.149,0,397.581
866.875,0,398.692
908.646,0,427.242
861.404,0,447.045
891.094,0,488.788
924.033,0,431.63
953.723,0,473.374
985.607,0,507.423
909.729,0,394.275
24
-1051.5,0,-456
893.335,0,319.347
896.291,0,351.963
896.291,0,351.963
898.024,0,392.427
865.408,0,395.383
904.139,0,353.186
890.175,0,391.204
864.185,0,403.231
908.828,0,426.265
858.07,0,442.471
883.347,0,486.604
