data/BP_videos/3.MOV
Frame number,Hips height,Hips velocity loss,Left ankle height,Right ankle height,Shoulders tilt,Shoulders velocity loss,Step angle,Step duration,Takeoff angle,Torso tilt
-39,133.10,,-29.28,-1.48,-14.58,,,,,-14.11
-38,132.24,,-18.41,-1.44,-13.55,,,,,-14.45
-37,132.51,,-22.93,-6.38,-14.45,,,,,-14.79
-36,128.71,,-27.71,130.93,-27.24,,,,,-13.29
-35,129.02,,-19.97,-7.97,-12.94,,,,,-12.94
-34,133.63,,-17.61,-8.73,-27.07,,,,,-15.60
-33,132.49,,-17.52,136.91,-14.33,,,,,-14.01
-32,129.28,,-15.14,-6.42,-12.44,,,,,-12.44
-31,132.68,,-16.37,-10.96,-11.20,,,,,-13.52
-30,128.26,,-21.18,-15.57,-10.88,,,,,-12.86
-29,134.20,,-15.38,-12.22,-12.10,,,,,-9.95
-28,125.52,,-19.90,140.61,-9.97,,,,,-11.08
-27,131.28,,-11.06,-12.73,-9.31,,,,,-10.71
-26,126.91,,-20.96,-12.40,-8.90,,,,,-10.30
-25,129.46,,-16.20,-13.69,-9.00,,,,,-9.52
-24,133.28,,-11.67,150.24,-5.85,,,,,-6.59
-23,130.85,,-11.50,-13.66,-25.53,,,,,-11.68
-22,137.50,,-5.13,-13.76,-6.47,,,,,-7.42
-21,138.51,,-6.75,-5.53,-4.79,,,,,-8.07
-20,136.05,,-6.67,147.90,-4.11,,,,,-5.08
-19,138.40,,68.80,156.46,-6.32,,,,,-6.64
-18,136.17,,68.71,154.47,-2.39,,,,,-3.86
-17,137.40,,71.77,153.11,-2.82,,,,,-4.64
-16,135.60,,1.12,153.82,-0.26,,,,,-3.98
-15,139.45,,8.25,-12.68,-1.81,,,,,-0.81
-14,134.52,,6.96,-11.99,-1.75,,,,,-0.92
-13,137.89,,72.68,149.47,2.61,,,,,-1.67
-12,141.16,,16.33,-10.74,2.85,,,,,-1.67
-11,139.05,,11.60,-13.35,0.77,,,,,-0.91
-10,136.34,,11.30,149.36,0.43,,,,,-1.72
-9,138.54,,12.35,-12.27,0.41,,,,,0.84
-8,133.86,,8.99,-17.38,-3.36,,,,,-2.72
-7,139.92,,-8.98,147.58,1.37,,,,,-2.92
-6,139.09,,7.54,151.52,-1.07,,,,,-5.59
-5,137.47,,10.02,148.39,-2.17,,,,,-4.08
-4,142.27,,4.54,-4.64,-1.05,,,,,-4.81
-3,138.32,,3.48,-4.33,-5.09,,,,,-6.77
-2,141.14,,3.62,3.76,-5.69,,,,,-8.17
-1,142.01,,0.71,143.30,-4.22,,,,,-3.09
0,138.34,,0.00,1.62,-3.54,,,,,-7.00
1,137.70,,2.52,136.97,-6.77,,,,,-9.71
2,139.30,,3.43,138.30,-3.02,,,,,-6.48
3,136.50,,-4.62,125.19,-2.23,,,,,-5.76
4,159.85,,-4.71,122.01,35.71,,,,,27.99
5,136.73,,-14.23,113.94,-29.23,,,,,-10.34
6,141.32,,0.45,118.84,-4.94,,,,,-5.69
7,143.00,,3.77,116.24,-8.91,,,,,-12.72
8,157.66,,16.18,118.08,-4.61,,,,,-36.63
9,157.66,,9.47,116.52,-11.01,,,,,-11.45
10,114.08,,-32.85,64.38,-7.48,,,,,-37.68
11,147.44,,1.45,37.23,-9.77,,,,,-8.98
12,156.99,,11.30,87.05,-11.01,,,,,-10.76
13,105.68,,2.94,-39.45,-29.26,,,,,-10.91
14,104.97,,-0.58,20.44,-10.45,,,,,-9.42
15,137.64,,-1.73,16.11,57.04,,,,,52.41
16,115.48,,-12.70,8.18,-7.95,,,,,20.42
17,126.61,,-3.24,6.69,53.22,,,,,50.53
18,115.13,,-15.03,-6.98,52.82,,,,,47.41
19,111.47,,-16.30,-4.55,23.46,,,,,44.27
20,109.18,,-23.82,-18.82,49.95,,,,,44.48
21,103.99,,-20.77,-14.96,46.81,,,,,43.76
22,99.23,,-26.52,-20.81,23.87,,,,,41.72
23,97.54,,-29.23,-21.76,45.74,,,,,43.00
24,100.86,,-29.00,-21.81,-9.67,,,,,-37.68
25,102.14,,-6.18,-26.33,20.79,,,,,-39.13
26,86.76,,-31.33,-25.03,22.35,,,,,37.57
27,98.28,,-35.28,-27.17,-12.73,,,,,19.32
28,89.41,,-8.11,-23.23,23.72,,,,,37.85
29,99.49,,-4.47,-30.37,20.77,,,,,16.37
30,105.38,,2.78,-21.61,-14.49,,,,,16.81
31,87.96,,-4.88,-24.89,40.57,,,,,36.17
32,104.47,,-26.54,-14.50,16.57,,,,,12.30
33,96.74,,-23.25,-16.85,24.26,,,,,38.39
34,94.25,,-24.60,-16.92,20.52,,,,,36.74
35,102.60,,-23.86,-15.87,24.15,,,,,39.97
36,105.69,,-22.85,-14.95,45.54,,,,,-7.38
37,109.40,,-3.23,-15.34,45.14,,,,,40.91
38,108.40,,-15.68,-8.87,22.58,,,,,40.57
39,114.36,,-16.10,-8.24,47.44,,,,,42.56
40,117.51,,-17.69,-7.51,-14.71,,,,,17.89
41,116.92,,-12.39,-1.30,26.88,,,,,42.29
42,120.08,,-3.60,-3.37,-12.04,,,,,17.89
43,115.66,,-4.83,-1.27,49.34,,,,,43.42
44,115.64,,-6.24,2.37,27.15,,,,,42.87
45,114.93,,-4.96,5.83,46.34,,,,,41.43
46,113.86,,-3.07,1.76,25.93,,,,,43.92
47,114.82,,-1.21,0.90,45.05,,,,,43.92
48,110.27,,0.31,4.96,26.48,,,,,43.24
49,125.68,,1.85,-3.07,-14.95,,,,,19.94
50,115.58,,8.90,3.96,27.29,,,,,42.38
51,116.07,,10.42,1.53,26.76,,,,,43.40
52,117.86,,-1.36,1.12,45.41,,,,,42.77
53,130.37,,11.08,9.15,-14.95,,,,,19.94
54,131.03,,12.25,6.40,26.62,,,,,24.28
55,126.76,,18.07,8.05,26.21,,,,,42.56
56,137.31,,17.76,3.92,-44.31,,,,,26.02
