data/BP_videos/4.MOV
Frame number,Hips height,Hips velocity loss,Left ankle height,Right ankle height,Shoulders tilt,Shoulders velocity loss,Step angle,Step duration,Takeoff angle,Torso tilt
13,162.83,,36.49,40.36,-7.95,,,,,-14.18
14,160.08,,32.53,30.67,-11.71,,,,,-15.03
15,155.46,,38.54,33.19,-11.13,,,,,-12.04
16,160.06,,33.95,33.43,-14.86,,,,,-14.56
17,163.64,,37.57,31.75,-10.96,,,,,-11.94
18,160.59,,35.67,36.39,-16.59,,,,,-16.59
19,160.33,,31.90,35.43,-14.41,,,,,-13.83
20,157.19,,29.53,29.37,-11.90,,,,,-12.87
21,165.74,,40.04,41.13,-16.09,,,,,-16.09
22,167.72,,40.08,40.89,-16.12,,,,,-15.70
23,162.02,,32.84,35.97,-13.32,,,,,-14.99
24,164.23,,37.05,36.52,-13.16,,,,,-14.85
25,163.71,,32.34,34.52,-13.28,,,,,-14.96
26,166.72,,37.72,39.73,-14.85,,,,,-14.85
27,164.22,,26.89,33.87,-19.64,,,,,-20.22
28,161.98,,25.15,28.93,-18.56,,,,,-19.14
29,163.49,,35.54,40.27,-18.20,,,,,-17.41
30,169.97,,35.88,45.75,-20.83,,,,,-22.95
31,159.13,,26.01,34.64,-17.44,,,,,-19.56
32,159.13,,30.77,40.16,-21.33,,,,,-21.61
33,157.22,,31.11,32.97,-23.27,,,,,-21.53
34,153.76,,25.95,32.39,-22.63,,,,,-22.36
35,151.32,,24.56,31.87,-22.29,,,,,-22.02
36,154.70,,29.51,36.70,-21.01,,,,,-24.83
37,153.26,,26.42,27.40,-25.56,,,,,-24.97
38,151.33,,25.57,29.02,-25.32,,,,,-24.51
39,148.33,,29.34,38.59,-28.87,,,,,-29.53
40,141.43,,24.17,25.12,-24.73,,,,,-25.77
41,153.05,,33.92,43.17,-25.69,,,,,-28.87
42,149.73,,32.76,38.60,-28.14,,,,,-30.63
43,146.92,,24.06,37.35,-27.64,,,,,-29.17
44,146.27,,24.85,38.12,-28.17,,,,,-26.84
45,151.06,,31.84,43.27,-24.61,,,,,-27.79
46,146.98,,27.72,43.33,-27.88,,,,,-26.40
47,147.65,,23.94,46.17,-23.17,,,,,-26.48
48,148.95,,28.94,48.86,-26.78,,,,,-26.07
49,156.09,,31.33,55.55,-26.18,,,,,-26.67
50,150.40,,26.98,48.46,-28.26,,,,,-27.09
51,148.57,,26.80,51.69,-23.96,,,,,-23.24
52,153.86,,35.30,57.20,-24.45,,,,,-23.94
53,151.98,,37.31,40.74,-21.99,,,,,-23.59
54,152.27,,33.92,41.21,-19.85,,,,,-23.07
55,150.70,,30.90,50.38,-19.08,,,,,-19.32
56,154.13,,37.56,61.53,-21.05,,,,,-21.16
57,152.88,,34.95,56.19,-22.41,,,,,-23.79
58,158.42,,38.74,67.13,-18.27,,,,,-23.47
59,158.02,,40.00,60.76,-20.66,,,,,-18.92
60,164.24,,41.43,65.12,-19.36,,,,,-24.90
61,163.81,,44.19,75.05,-16.69,,,,,-20.18
62,165.74,,45.05,72.44,-19.14,,,,,-17.76
63,171.74,,46.21,82.55,-19.45,,,,,-18.07
64,175.62,,48.93,78.99,-17.05,,,,,-17.76
65,174.91,,55.34,77.32,-15.67,,,,,-18.07
66,177.16,,60.12,76.09,-13.78,,,,,-15.08
67,180.42,,62.65,73.33,-15.67,,,,,-14.82
68,180.71,,58.53,67.59,-18.00,,,,,-20.45
69,184.66,,60.97,62.05,-12.91,,,,,-19.14
70,177.97,,63.28,55.28,-14.05,,,,,-16.54
71,183.23,,68.23,57.21,-16.44,,,,,-18.37
72,179.36,,66.03,46.57,-16.32,,,,,-20.04
73,176.95,,63.74,48.92,-18.39,,,,,-20.41
74,175.77,,62.89,40.76,-13.87,,,,,-17.05
75,172.42,,65.93,32.77,-17.29,,,,,-16.31
76,166.23,,72.07,39.66,-17.56,,,,,-18.40
77,166.02,,72.72,72.72,-19.10,,,,,-17.84
78,167.33,,67.61,74.82,-18.08,,,,,-19.81
79,167.05,,80.28,30.15,-20.74,,,,,-19.29
80,168.86,,72.09,33.29,-20.68,,,,,-22.53
81,163.51,,72.28,31.40,-19.10,,,,,-22.47
82,171.72,,74.37,42.09,-18.40,,,,,-20.25
83,169.85,,68.10,41.72,-17.62,,,,,-18.41
84,177.75,,71.94,50.16,-17.06,,,,,-18.31
85,174.67,,73.70,53.99,-19.55,,,,,-18.41
86,179.57,,74.99,52.26,-14.03,,,,,-16.95
87,175.08,,65.99,56.75,-15.45,,,,,-18.14
88,182.84,,64.60,62.95,-16.86,,,,,-16.31
89,183.81,,61.04,73.77,-14.68,,,,,-17.19
90,185.38,,54.31,82.42,-16.15,,,,,-17.80
91,190.44,,56.28,87.81,-15.95,,,,,-19.93
92,188.40,,45.70,94.87,-11.55,,,,,-12.81
93,191.55,,47.13,97.02,-12.64,,,,,-14.15
94,187.61,,33.03,93.59,-12.76,,,,,-15.48
95,184.80,,32.53,90.35,-17.28,,,,,-18.20
96,183.82,,37.45,99.47,-11.78,,,,,-15.53
97,181.74,,33.32,96.07,-12.94,,,,,-14.45
98,186.30,,37.47,89.77,-14.04,,,,,-16.05
99,187.16,,36.37,96.88,-12.53,,,,,-17.49
100,183.34,,34.02,92.15,-12.84,,,,,-17.87
101,184.60,,48.65,88.61,-9.57,,,,,-12.94
102,186.76,,49.28,89.03,-11.25,,,,,-14.93
103,190.31,,56.54,85.79,-8.38,,,,,-10.82
104,186.76,,49.09,84.10,-6.21,,,,,-10.42
105,189.96,,57.46,75.60,-5.61,,,,,-7.76
106,195.41,,70.72,68.02,-4.48,,,,,-6.59
107,195.04,,79.73,64.01,-2.43,,,,,-7.27
108,191.69,,81.80,50.58,-3.13,,,,,-5.60
109,194.44,,90.12,48.69,-2.53,,,,,-3.26
110,194.65,,84.58,46.37,1.27,,,,,-4.29
111,186.35,,87.05,44.53,-4.96,,,,,-7.45
112,190.06,,86.67,38.30,-2.04,,,,,-7.27
113,185.16,,87.68,35.49,-5.42,,,,,-8.55
114,177.82,,81.82,34.98,-6.47,,,,,-9.18
115,180.57,,68.10,40.68,-9.75,,,,,-9.47
116,173.04,,58.26,32.90,-7.60,,,,,-7.26
117,177.47,,55.60,42.93,-7.78,,,,,-8.36
118,175.34,,48.32,34.89,-6.89,,,,,-9.52
119,187.23,,97.72,95.46,-0.34,,,,,38.68
120,194.63,,88.82,89.15,44.78,,,,,62.74
121,189.39,,86.58,95.22,50.58,,,,,57.43
122,190.40,,89.88,89.52,1.88,,,,,55.70
123,187.10,,90.75,92.66,-3.89,,,,,51.30
124,191.94,,88.85,88.68,28.66,,,,,47.67
125,194.10,,32.92,94.28,24.24,,,,,-0.85
126,174.15,,29.71,98.36,-4.54,,,,,-2.42
127,187.46,,30.73,92.68,-16.22,,,,,-22.01
128,178.36,,34.77,115.71,-30.15,,,,,-26.97
129,180.87,,36.77,93.03,-5.09,,,,,-5.82
130,191.74,,37.68,119.49,-5.04,,,,,-3.41
131,192.27,,37.83,137.61,0.24,,,,,-3.06
132,199.71,,38.51,94.78,-2.97,,,,,-4.41
133,203.87,,39.33,138.01,0.11,,,,,0.70
134,195.75,,93.73,139.32,3.16,,,,,-2.21
135,196.18,,100.31,141.65,-29.97,,,,,-2.14
136,197.24,,92.60,143.73,1.18,,,,,-32.51
137,195.49,,94.60,96.47,-3.79,,,,,-34.50
138,200.60,,97.29,101.24,2.13,,,,,-3.27
139,201.30,,102.73,107.65,0.10,,,,,-3.27
140,203.38,,102.59,104.71,-3.28,,,,,-2.16
141,203.88,,98.89,101.65,0.64,,,,,1.14
142,205.07,,101.92,103.39,-4.69,,,,,-3.67
143,204.19,,99.80,101.22,-4.73,,,,,-3.72
144,203.39,,102.29,103.46,2.08,,,,,-3.36
145,206.14,,101.74,103.03,-1.51,,,,,-6.67
146,205.62,,108.54,103.01,0.89,,,,,-4.28
147,206.14,,105.84,107.14,-4.90,,,,,-4.19
148,209.16,,105.36,106.82,-1.28,,,,,-0.77
149,208.32,,102.78,105.58,-5.96,,,,,-4.48
150,205.50,,102.13,106.33,-3.38,,,,,-2.05
151,210.36,,104.97,107.55,0.31,,,,,-4.89
152,210.25,,105.53,107.24,-0.94,,,,,-6.14
153,206.23,,103.87,106.44,-2.59,,,,,-1.70
154,210.51,,103.65,106.49,0.75,,,,,-4.38
155,211.38,,106.20,107.58,-1.39,,,,,-0.88
156,208.47,,105.55,108.44,0.96,,,,,-3.99
157,212.02,,112.44,105.78,-5.03,,,,,-3.75
158,208.47,,105.00,109.31,-3.34,,,,,-2.00
159,212.25,,111.50,106.18,-2.77,,,,,-4.58
160,209.63,,105.44,109.79,-3.21,,,,,-1.88
161,216.38,,111.31,114.23,0.16,,,,,-5.00
162,213.41,,107.89,109.69,-0.78,,,,,-0.27
163,216.37,,110.58,113.53,0.14,,,,,-5.06
164,212.60,,108.16,112.81,-2.80,,,,,-1.46
165,220.37,,115.57,110.26,-0.25,,,,,0.25
166,217.45,,111.29,113.80,-0.37,,,,,-5.53
167,214.33,,109.26,111.52,-3.30,,,,,-2.48
168,219.47,,117.12,112.59,-1.46,,,,,-5.90
169,220.01,,116.24,113.03,-3.14,,,,,-1.27
170,219.80,,110.65,113.08,-3.43,,,,,-2.53
171,222.25,,119.53,115.03,-1.77,,,,,-3.19
172,221.70,,119.04,114.47,-1.50,,,,,-3.29
173,222.63,,120.58,116.14,-1.44,,,,,-3.24
174,221.71,,119.01,114.49,-1.43,,,,,-3.22
175,222.83,,115.52,118.87,-1.74,,,,,-3.54
176,223.36,,121.22,116.41,-1.92,,,,,-1.02
177,224.07,,114.36,117.23,0.27,,,,,0.72
178,226.28,,122.28,123.72,-1.10,,,,,-3.11
179,227.87,,118.71,119.92,-1.45,,,,,-3.71
180,228.52,,119.07,120.60,-0.93,,,,,-3.16
181,229.40,,122.61,127.24,-0.89,,,,,-0.25
182,230.24,,123.27,127.34,-0.42,,,,,0.21
183,233.67,,123.11,126.82,2.02,,,,,-0.05
184,234.32,,127.83,125.80,-0.72,,,,,2.46
185,231.12,,127.60,128.62,-1.53,,,,,-1.12
186,232.11,,120.90,124.40,-2.05,,,,,-1.16
187,233.16,,122.05,119.55,-0.27,,,,,-2.58
188,233.72,,118.34,122.05,-5.57,,,,,-1.27
189,235.35,,122.59,128.33,0.49,,,,,-1.31
190,236.58,,124.03,129.56,-2.50,,,,,-1.20
191,240.08,,125.50,130.95,-3.62,,,,,-4.94
192,238.05,,127.06,130.46,1.78,,,,,-0.47
193,237.80,,128.95,130.59,-0.79,,,,,-3.04
194,238.42,,127.41,131.51,-4.51,,,,,-0.49
195,238.89,,127.16,132.17,-3.53,,,,,-4.86
196,239.89,,128.22,124.34,-4.17,,,,,-5.46
197,239.05,,127.16,124.49,-3.06,,,,,-4.38
198,239.48,,128.02,123.85,-4.91,,,,,-6.24
199,240.54,,127.99,125.26,-2.82,,,,,-4.11
200,241.25,,128.10,131.66,1.21,,,,,-1.00
201,243.69,,130.69,127.63,-2.55,,,,,-3.30
202,243.30,,128.78,127.31,-2.04,,,,,-2.81
203,239.67,,130.39,127.57,-2.03,,,,,-2.87
204,244.07,,131.61,128.78,-1.78,,,,,-3.07
205,243.75,,139.80,127.61,0.01,,,,,-4.05
206,243.37,,,128.54,-4.57,,,,,-5.90
207,245.99,,143.38,136.24,0.21,,,,,-2.24
208,242.59,,131.08,,-21.27,,,,,-1.81
209,242.58,,,128.62,,,,,,-5.28
210,,,,,,,,,,
211,,,,,,,,,,
212,,,,,,,,,,
213,,,,,,,,,,
214,,,,,,,,,,
215,,,,,,,,,,
216,,,,,,,,,,
217,,,,,,,,,,
218,,,,,,,,,,
219,,,,,,,,,,
220,,,,,,,,,,
221,,,,,,,,,,
222,,,,,,,,,,
223,,,,,,,,,,
224,,,,,,,,,,
225,,,,,,,,,,
226,,,,,,,,,,
227,,,,,,,,,,
228,,,,,,,,,,
229,,,,,,,,,,
230,,,,,,,,,,
231,,,,,,,,,,
232,,,,,,,,,,
233,,,,,,,,,,
234,,,,,,,,,,
235,,,,,,,,,,
236,,,,,,,,,,
237,,,,,,,,,,
238,,,,,,,,,,
239,,,,,,,,,,
240,,,,,,,,,,
241,,,,,,,,,,
242,,,,,,,,,,
243,,,,,,,,,,
244,,,,,,,,,,
245,,,,,,,,,,
246,,,,,,,,,,
247,,,,,,,,,,
248,,,,,,,,,,
249,,,,,,,,,,
250,,,,,,,,,,
251,,,,,,,,,,
252,,,,,,,,,,
253,,,,,,,,,,
254,,,,,,,,,,
255,,,,,,,,,,
256,,,,,,,,,,
257,,,,,,,,,,
258,,,,,,,,,,
259,,,,,,,,,,
