data/kolin_short.mp4
0
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
1
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
2
-81.5,0,-291
74,0,220
74,0,243.667
66,0,243.667
58,0,267.333
58,0,283.111
90,0,243.667
98,0,259.444
98,0,267.333
74,0,275.222
82,0,306.778
74,0,330.444
90,0,275.222
98,0,298.889
18,0,385.667
82,0,259.444
58,0,385.667
3
-70.5,0,-291
77.1052,0,222.144
80.5461,0,245.896
65.1281,0,248.13
52.0041,0,266.198
62.007,0,280.916
88.2551,0,244.779
98.2581,0,259.497
99.405,0,267.415
69.716,0,279.799
66.595,0,312.585
62.3269,0,337.454
85.134,0,277.566
103.993,0,299.084
82.013,0,310.352
82.8401,0,261.731
123.039,0,158.905
4
-62.5,0,-293
77.6155,0,222.069
77.7513,0,246.069
69.7514,0,246.114
53.8422,0,262.204
61.9326,0,278.159
93.7058,0,237.978
101.796,0,253.933
101.841,0,261.933
77.9323,0,278.068
70.1135,0,310.113
54.2042,0,326.203
85.9322,0,278.023
109.977,0,285.887
94.1131,0,309.977
85.8417,0,262.023
109.208,0,149.889
5
-53.5,0,-294
82.959,0,222.417
84.1726,0,238.154
69.2466,0,247.22
54.3205,0,256.287
63.3006,0,271.425
100.312,0,244.825
108.685,0,252.094
92.5458,0,245.424
79.4402,0,278.096
65.7277,0,302.899
51.4085,0,319.834
94.973,0,276.898
111.113,0,283.568
105.773,0,315.641
85.993,0,261.76
100.19,0,141.935
6
-44.5,0,-295
83.8883,0,221.501
85.7337,0,245.43
77.9673,0,246.029
55.2831,0,255.802
64.8949,0,279.132
101.267,0,244.232
109.648,0,251.609
101.267,0,244.232
80.4277,0,277.934
75.1217,0,310.438
51.8225,0,312.235
88.1941,0,277.335
112.724,0,291.491
115.184,0,323.396
86.9639,0,261.382
105.957,0,203.751
7
-31,0,-295.5
92.4316,0,214.489
84.9113,0,238.393
77.2713,0,246.399
61.9914,0,262.412
69.8109,0,278.251
100.311,0,238.277
108.13,0,254.116
108.19,0,262.064
85.2105,0,278.135
77.75,0,309.987
77.75,0,309.987
92.9102,0,278.077
108.489,0,301.807
116.369,0,325.594
85.0908,0,262.238
153.671,0,166.335
8
-21,0,-296.5
95.3817,0,212.908
93.6883,0,244.863
78.2814,0,244.047
62.0277,0,259.208
68.4612,0,283.582
101.392,0,245.271
100.545,0,261.249
115.952,0,262.065
83.8681,0,284.399
82.1748,0,316.354
67.1911,0,307.549
99.6984,0,277.227
106.132,0,301.601
104.015,0,341.545
92.8416,0,260.841
57.2877,0,202.878
9
-9.5,0,-297
98.2651,0,214.192
96.6035,0,245.548
80.8256,0,244.712
64.217,0,259.554
71.2751,0,275.65
104.492,0,245.966
111.966,0,254.223
119.439,0,262.48
94.9419,0,276.904
101.169,0,308.678
93.2803,0,308.26
102.831,0,277.322
109.058,0,309.096
99.5076,0,340.034
95.7727,0,261.226
67.5402,0,196.842
10
-1.5,0,-298
94.5549,0,218.567
94.7903,0,242.412
87.0907,0,242.488
71.8484,0,258.537
72.0053,0,274.433
110.19,0,242.26
